,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5002474685889147,0.4997525314110852,0.0,complete,False,True,0.3,30.0,435.0,305.0,130.0,cx,1000.0,10.0,False,False,900.0,900.0,667.2299523353577,961234.0,797352.0,163882.0,130250193.0,667.5610268115997,2024-11-13 03:16:09.890614
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5283000000000015,0.47169999999999873,0.05660000000000013,1.1504593807313188,0.9122322677711288,119.99999999999999,63.396,56.60399999999999,False,False,False,0.05362108830591858,0.05362108830591856,0.10724217661183659,0.2755372753740829,0.19301105100812835,0.0,6.434530596710215,6.4345305967102195,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5131682539682533,0.4868317460317467,0.026336507936506336,1.0620557363983638,0.9542883108126164,630.0,323.29599999999994,306.70400000000006,False,False,False,0.028525199990841636,0.028525199990841615,0.05705039998168323,0.13743128234909044,0.10140899210961007,0.0,17.970875994230283,17.970875994230283,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5046296296296288,0.4953703703703713,0.009259259259259064,1.020899567670835,0.9834076180414887,3023.9999999999995,1526.0,1498.0,False,False,False,0.015573451894427881,0.01557345189442788,0.031146903788855682,0.0707011359211554,0.05709387717463415,1.3642420526593924e-12,47.09411852874988,47.094118528749945,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5017803174603175,0.4982196825396826,0.0035606349206341492,1.0077704656013866,0.993435169090378,12599.999999999874,6322.431999999938,6277.567999999938,False,False,False,0.008449552912388672,0.00844955291238867,0.016899105824777348,0.03689372975304636,0.03160213729579383,1.8189894035458565e-10,106.4643666960947,106.46436669609471,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5008118518518538,0.49918814814814616,0.0016237037037077115,1.0034274952439133,0.9969159493659803,43200.000000007436,21635.072000003736,21564.928000003685,False,False,False,0.004551686643779722,0.004551686643779721,0.009103373287559441,0.019191163217117866,0.017408188851162052,1.6007106751203537e-10,196.632863011317,196.632863011317,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5002466313932841,0.49975336860671604,0.0004932627865670977,1.0010452819313622,0.9990694427290677,113399.99999992907,56727.96799996326,56672.03199996729,False,False,False,0.0026650237877583116,0.002665023787758308,0.0053300475755166206,0.01092913154086011,0.010416377872351758,1.8480932340025902e-09,302.2136975316076,302.2136975316076,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000914285714407,0.49990857142855927,0.00018285714288206574,1.0003969232034904,0.9996648289537403,201600.00000012666,100818.43200006537,100781.56800006027,False,False,False,0.0019620115037470554,0.0019620115037470554,0.003924023007494109,0.007936030398783716,0.0077691884715844406,2.9103830456733704e-11,395.5415191556552,395.54151915565524,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000440917107374,0.4999559082892627,8.818342147411973e-05,1.0002136061361258,0.9998614607521644,181440.00000118997,90728.00000059027,90712.00000059769,False,False,False,0.002164298561074264,0.002164298561074266,0.004328597122148534,0.00860323527300569,0.008741255057151202,2.2118911147117615e-09,392.69033092388565,392.69033092388554,,,,,,,,,,,,,,,,,,,,,,,,,
