,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.3350973661455935,0.6649026338544615,0.0,complete,False,True,0.5,383.0,73153.0,36577.0,36576.0,pyr,1000.0,,1133.8998050689697,31288507.0,5973437.0,25315070.0,130250193.0,1134.5873517990112,2024-11-29 13:20:44.404142
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5007233679449679,0.4992766320550311,0.001446735889936768,1.0028976639342841,0.9971107082621801,9283099.273555566,4648264.733222228,4634834.540333329,False,False,False,569558,285191,284367,,,,,,,,,,,,,,,,,,,,,
4,4,0.4998286565879545,0.5001713434120453,-0.0003426868240907637,0.9993148611398786,1.0006856085972142,2643617624.586886,1321355845.8295026,1322261778.7573826,False,False,False,752874,376308,376566,,,,,,,,,,,,,,,,,,,,,
5,5,0.4998034114030041,0.5001965885969946,-0.00039317719399045963,0.9992139546671174,1.0007866636862017,801212753543.3373,400448867480.5543,400763886062.78186,False,False,False,930878,465256,465622,,,,,,,,,,,,,,,,,,,,,
6,6,0.4997732307005744,0.5002267692994248,-0.0004535385988503406,0.9990933340103219,1.00090748877889,252375457582308.47,126130497785446.08,126244959796862.17,False,False,False,1102442,550971,551471,,,,,,,,,,,,,,,,,,,,,
7,7,0.49961773821069827,0.5003822617892991,-0.0007645235786007918,0.9984721209423633,1.0015302170442122,8.156071739282186e+16,4.074918115064362e+16,4.0811536242178024e+16,False,False,False,1266148,632590,633558,,,,,,,,,,,,,,,,,,,,,
8,8,0.4998634743113542,0.5001365256886461,-0.0002730513772918377,0.999454046318821,1.00054625190942,2.6841006541555343e+19,1.341683878387564e+19,1.342416775767971e+19,False,False,False,1420978,710295,710683,,,,,,,,,,,,,,,,,,,,,
9,9,0.4995031628239292,0.5004968371760677,-0.000993674352138537,0.9980146241128214,1.0019893254459509,8.94522946966359e+21,4.4681704122827816e+21,4.47705905738078e+21,False,False,False,1564899,781672,783227,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000598293066906,0.4999401706933102,0.0001196586133803917,1.0002393458665553,0.9997607114061805,3.0084378063973725e+24,1.5043988959468648e+24,1.5040389104505102e+24,False,False,False,1696493,848348,848145,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000011014234798,0.49999889857652335,2.202846956361196e-06,1.0000044057036177,0.9999955943157923,1.0192436975273763e+27,5.0962297138262816e+26,5.096207261447513e+26,False,False,False,1815832,907918,907914,,,,,,,,,,,,,,,,,,,,,
12,12,0.5001607922844666,0.49983920771554,0.00032158456892658816,1.000643376037659,0.9993570376289238,3.471501006063201e+29,1.7363086936088935e+29,1.7351923124543304e+29,False,False,False,1921734,961176,960558,,,,,,,,,,,,,,,,,,,,,
