,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000226972701971,0.4999773027298028,0.0,complete,False,True,0.7,18.0,153.0,46.0,107.0,cx,1000.0,10.0,False,False,324.0,324.0,432.03272008895874,863626.0,795248.0,68378.0,130250193.0,432.2107603549957,2024-11-14 16:04:09.759447
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4612499999999989,0.5387500000000011,-0.0775000000000001,0.8743428280837569,1.1995908151037853,119.99999999999999,55.35,64.65,False,False,False,0.05338376521835906,0.053383765218358914,0.10676753043671813,0.1853883868347146,0.27765042243849086,0.0,6.406051826203106,6.406051826203105,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5206063492063489,0.47939365079365065,0.041212698412696314,1.0936100967579014,0.9259278991790999,630.0,327.9819999999999,302.0180000000001,False,False,False,0.02758781649655557,0.02758781649655557,0.055175632993111116,0.13405557922513472,0.09645486015804523,0.0,17.38032439283,17.38032439283,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49598280423280494,0.5040171957671951,-0.008034391534390506,0.9860439171262135,1.0186806346450756,3023.9999999999995,1499.852,1524.1479999999997,False,False,False,0.01652696293440729,0.01652696293440729,0.03305392586881459,0.06073317767310506,0.07501168976963642,1.3642420526593924e-12,49.97753591364762,49.97753591364764,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5010707936507934,0.4989292063492066,0.0021415873015878475,1.0050463497796227,0.9963487763779455,12599.999999999874,6313.491999999938,6286.507999999937,False,False,False,0.009195142993653368,0.009195142993653368,0.01839028598730673,0.04114929618007693,0.03404459310684761,1.8189894035458565e-10,115.85880172002965,115.85880172002956,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4999166666666668,0.5000833333333332,-0.0001666666666661254,0.999902171789165,1.0006160104037443,43200.000000007436,21596.400000003716,21603.600000003706,False,False,False,0.005645425877055821,0.005645425877055818,0.011290851754111642,0.020918604343594927,0.025142428215050312,1.6007106751203537e-10,243.88239788885244,243.8823978888525,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999075837742354,0.5000924162257648,-0.000184832451530004,0.9997640301464179,1.000481295448243,113399.99999992907,56689.51999996324,56710.47999996741,False,False,False,0.0038881249734622667,0.0038881249734622645,0.007776249946924533,0.017240176109763906,0.014377205879671956,1.8480932340025902e-09,440.9133719903526,440.91337199035223,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000655555555429,0.4999344444444571,0.0001311111110854406,1.0003320248668441,0.9998191583625207,201600.00000012666,100813.21600006035,100786.78400006551,False,False,False,0.0030586870409845994,0.0030586870409845986,0.006117374081969196,0.011421506852660877,0.013325457171850068,2.9103830456733704e-11,616.6313074628825,616.6313074628827,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000209876542973,0.49997901234570274,4.197530859466328e-05,1.0001551330812495,0.9999820755038208,181440.00000118997,90723.80800058963,90716.19200059811,False,False,False,0.0029218234456312186,0.00292182344563122,0.005843646891262438,0.012200028043543231,0.011314196643930054,2.2118911147117615e-09,530.1356459787991,530.1356459787991,,,,,,,,,,,,,,,,,,,,,,,,,
