,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000271503954856,0.4999728496045142,0.0,complete,False,True,0.5,368.0,67528.0,33764.0,33764.0,cx,1000.0,10.0,False,False,135424.0,135424.0,448.7268159389496,24706694.0,793968.0,23912726.0,130250193.0,449.68001079559326,2024-11-30 03:08:38.829425
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4995333333333331,0.500466666666667,-0.0009333333333333,1.0150472557122356,1.0191224377135657,120.0,59.944,60.056,False,False,False,0.0455314787323621,0.0455314787323621,0.0910629574647243,0.1877458077433808,0.1916407972822474,0.0,5.463777447883469,5.463777447883469,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.49968253968254,0.50031746031746,-0.0006349206349224,1.0021680148297956,1.0043348854592953,630.0,314.79999999999995,315.20000000000005,False,False,False,0.0200146079179268,0.0200146079179268,0.0400292158358538,0.0864680434433459,0.0767657500138959,0.0,12.60920298829392,12.60920298829392,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5002063492063491,0.4997936507936509,0.0004126984126986,1.0015660560491175,0.9999483147776465,3023.9999999999995,1512.624,1511.376,False,False,False,0.0096974600974852,0.0096974600974852,0.0193949201949706,0.0382363303173371,0.040016057571004,1.3642420526593924e-12,29.32511933479552,29.32511933479553,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5000565079365072,0.4999434920634927,0.000113015873015,1.00040522533342,0.9999432125458716,12599.999999999874,6300.711999999938,6299.287999999939,False,False,False,0.0046599921602656,0.0046599921602656,0.0093199843205313,0.0192417363468689,0.0181728853805585,1.8189894035458562e-10,58.715901219346286,58.71590121934628,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5000214814814821,0.4999785185185179,4.2962962964563686e-05,1.000135783674451,0.9999646850167858,43200.00000000744,21600.92800000372,21599.07200000371,False,False,False,0.0025047728376938,0.0025047728376938,0.0050095456753876,0.0099546727256464,0.0101064163489966,1.6007106751203534e-10,108.20618658839209,108.20618658839196,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000990476190385,0.4999009523809615,0.0001980952380761,1.000413009943279,0.999620459878488,113399.99999992907,56711.231999963726,56688.7679999664,False,False,False,0.0014428123491657,0.0014428123491657,0.0028856246983314,0.005800759641499,0.0057444199881133,1.8480932340025902e-09,163.6149203952953,163.6149203952954,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.500048571428571,0.499951428571429,9.71428571426836e-05,1.0002037287021024,0.9998151431391956,201600.00000012663,100809.79200006288,100790.20800006264,False,False,False,0.0010849338604186,0.0010849338604186,0.0021698677208372,0.0043428316742119,0.0043371628119162,2.9103830456733704e-11,218.7226662605343,218.72266626053425,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999562610229098,0.5000437389770902,-8.747795418063106e-05,0.999835634196106,1.0001855549296732,181440.00000119,90712.06400059084,90727.93600059728,False,False,False,0.0011499131149754,0.0011499131149754,0.0022998262299509,0.0045986650379475,0.0046017323391944,2.211891114711761e-09,208.64023558251665,208.64023558251628,,,,,,,,,,,,,,,,,,,,,,,,,
