,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.029474411100745886,0.9705255888992551,0.0,complete,False,True,0.5,135.0,9045.0,4523.0,4522.0,pyr,1000.0,,140.06768774986267,3647863.0,736373.0,2911490.0,130250193.0,140.18471431732178,2024-11-15 02:21:55.965507
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5005298427628473,0.49947015723714955,0.001059685525697768,1.0021216193006595,0.997882872438038,401298.3000004102,200861.77500020323,200436.52500020567,False,False,False,198172,99191,98981,,,,,,,,,,,,,,,,,,,,,
4,4,0.5024731557933035,0.4975268442066972,0.004946311586606382,1.0099417984058594,0.9901560679817867,39668933.671822354,19932574.28903582,19736359.382786565,False,False,False,257970,129623,128347,,,,,,,,,,,,,,,,,,,,,
5,5,0.4996454557650156,0.5003545442349849,-0.0007090884699693067,0.9985828279604146,1.0014191832664296,4159562134.9588275,2078306318.7044048,2081255816.254425,False,False,False,313078,156428,156650,,,,,,,,,,,,,,,,,,,,,
6,6,0.5005692829791277,0.49943071702087044,0.00113856595825724,1.002279727536682,0.9977254577998053,451812454727.35583,226163436503.9121,225649018223.4429,False,False,False,362737,181575,181162,,,,,,,,,,,,,,,,,,,,,
7,7,0.4984653918119609,0.5015346081880401,-0.003069216376079114,0.9938803497785175,1.006157330933091,50112766128594.15,24979479603070.848,25133286525523.35,False,False,False,405641,202198,203443,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000998289295148,0.49990017107048157,0.00019965785903322065,1.000399395460509,0.99960076399254,5627981586452526.0,2814552628603367.5,2813428957849138.0,False,False,False,440754,220421,220333,,,,,,,,,,,,,,,,,,,,,
9,9,0.5001080724791798,0.49989192752081557,0.0002161449583641786,1.0004323833742148,0.9995678035003661,6.36445753167539e+17,3.182916588541777e+17,3.181540943133583e+17,False,False,False,467279,233690,233589,,,,,,,,,,,,,,,,,,,,,
10,10,0.4990056323456935,0.5009943676543048,-0.0019887353086113875,0.9960304238190885,1.003985396515993,7.2269366102520455e+19,3.6062820731210646e+19,3.620654537130969e+19,False,False,False,485233,242134,243099,,,,,,,,,,,,,,,,,,,,,
11,11,0.5001921202389543,0.4998078797610394,0.0003842404779149367,1.0007687763508224,0.9992318142122444,8.216801619013632e+21,4.1099794233973015e+21,4.1068221956162794e+21,False,False,False,494482,247336,247146,,,,,,,,,,,,,,,,,,,,,
12,12,0.49927516334063005,0.5007248366593687,-0.001449673318738707,0.9971048503836751,1.0029035558449153,9.336051953248864e+23,4.661258863914935e+23,4.674793089333918e+23,False,False,False,495284,247283,248001,,,,,,,,,,,,,,,,,,,,,
