,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000119925037787,0.4999880074962211,0.0,complete,False,True,0.5,155.0,11935.0,5967.0,5968.0,cx,1000.0,10.0,False,False,24025.0,24025.0,436.90706610679626,4566204.0,793968.0,3772236.0,130250193.0,437.2352130413056,2024-11-29 20:35:39.250793
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.501033333333333,0.498966666666667,0.0020666666666666,1.021349123347067,1.0122657809835467,120.0,60.124,59.876,False,False,False,0.0451176117374233,0.0451176117374233,0.0902352234748466,0.1927440838090162,0.1839566902311871,0.0,5.414113408490802,5.414113408490802,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.499466666666667,0.5005333333333329,-0.0010666666666684,1.0008851226221518,1.0049451052069371,630.0,314.664,315.33600000000007,False,False,False,0.0190099564158555,0.0190099564158555,0.0380199128317111,0.0796343614298305,0.0739689738623495,0.0,11.976272541989028,11.976272541989028,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5002407407407405,0.4997592592592594,0.0004814814814816,1.001559874236483,0.999623465262191,3023.9999999999995,1512.728,1511.272,False,False,False,0.0085861617287023,0.0085861617287023,0.0171723234574046,0.0347554438952798,0.0341715322040053,1.3642420526593924e-12,25.96455306759581,25.96455306759582,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4997847619047615,0.5002152380952384,-0.000430476190477,0.9992933331484044,1.0010141779529105,12599.999999999874,6297.287999999937,6302.711999999939,False,False,False,0.0043770895783754,0.0043770895783754,0.0087541791567509,0.0175953208766986,0.0174588134201375,1.8189894035458562e-10,55.15132868752935,55.15132868752936,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4999140740740745,0.5000859259259255,-0.0001718518518502,0.9997037922991512,1.0003916213662785,43200.00000000744,21596.28800000372,21603.71200000371,False,False,False,0.0024400121432601,0.0024400121432601,0.0048800242865202,0.0097239192591869,0.0098071302394981,1.6007106751203534e-10,105.40852458885423,105.40852458885428,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4999810934744178,0.500018906525582,-3.781305116509087e-05,0.9999410008507984,1.0000923699499529,113399.99999992907,56697.855999963765,56702.1439999664,False,False,False,0.0014439767291305,0.0014439767291305,0.002887953458261,0.0057568529624143,0.0057969097729421,1.8480932340025902e-09,163.74696108330207,163.746961083302,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000184126984138,0.4999815873015861,3.682539682751609e-05,1.000082251002139,0.999934948370182,201600.00000012663,100803.7120000628,100796.28800006244,False,False,False,0.0010366251422573,0.0010366251422573,0.0020732502845147,0.004146764822218,0.0041465664100073,2.9103830456733704e-11,208.9836286792221,208.983628679222,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5000606701939863,0.4999393298060137,0.0001213403879721,1.0002513577109873,0.9997659940438542,181440.00000119,90731.00800059111,90708.99200059687,False,False,False,0.0010396023412773,0.0010396023412773,0.0020792046825546,0.0041585802025181,0.0041585755709677,2.211891114711761e-09,188.62544880258835,188.62544880258832,,,,,,,,,,,,,,,,,,,,,,,,,
