,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.499953591015368,0.500046408984632,0.0,complete,False,True,0.5,13.0,78.0,39.0,39.0,cx,1.0,10.0,True,False,169.0,169.0,5.272719860076904,65567.0,18583.0,46984.0,130250193.0,5.296983003616333,2024-11-12 01:23:06.626862
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,39.0,39.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.458041958041958,0.541958041958042,-0.0839160839160839,0.8451612903225806,1.183206106870229,285.99999999999994,130.99999999999997,154.99999999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5067599067599068,0.4932400932400932,0.0135198135198135,1.0274102079395084,0.9733210671573136,2145.0,1087.0,1058.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4979279979279986,0.5020720020720014,-0.0041440041440029,0.9917461955119964,1.008322496749022,15443.999999999993,7690.000000000006,7753.999999999986,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5005439005438994,0.4994560994561006,0.0010878010877987,1.0021779713752288,0.9978267618751986,102960.00000001652,51536.00000000815,51424.00000000837,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5002590002589996,0.4997409997410004,0.0005180005179992,1.0010365379632002,0.9989645353352344,617760.000000222,309040.00000011065,308720.0000001113,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4998581665248144,0.5001418334751856,-0.0002836669503712,0.9994328269874964,1.0005674948802843,3243239.9999986948,1621159.9999992866,1622079.999999408,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000710400710215,0.4999289599289784,0.0001420801420431,1.0002842006633568,0.999715880083712,14414399.999959392,7208223.999979426,7206175.999979966,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999222999222598,0.5000777000777402,-0.0001554001554804,0.9996892479799512,1.0003108486168844,51891840.00064686,25941888.00032129,25949952.000325564,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
