,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000135015862598,0.4999864984137401,0.0,complete,False,True,0.3,22.0,231.0,162.0,69.0,cx,1.0,10.0,True,False,484.0,484.0,695.5423150062561,112194.0,20284.0,91910.0,130250193.0,695.559318780899,2024-11-12 21:38:12.500338
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,115.5,115.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5311688311688312,0.4688311688311688,0.0623376623376623,1.1329639889196677,0.882640586797066,1539.9999999999998,817.9999999999999,721.9999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5032125768967874,0.4967874231032125,0.0064251537935748,1.0129334067143645,0.9872317305080142,21945.0,11043.0,10902.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.500759474443685,0.499240525556315,0.0015189488873698,1.0030425192059025,0.9969667096382802,316007.99999999994,158243.99999999997,157763.99999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5003757164747814,0.4996242835252186,0.0007514329495628,1.0015039960513146,0.9984982625558714,4476780.000005208,2240072.000002578,2236708.00000263,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5001954529818314,0.4998045470181685,0.0003909059636629,1.0007821176617842,0.9992184935681988,61395840.0,30709920.00000005,30685919.99999995,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000804447243972,0.4999195552756028,0.0001608894487943,1.0003218306767487,0.9996782728649128,805820399.9999998,402975023.9999915,402845376.0000083,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000295939747608,0.4999704060252392,5.918794952154794e-05,1.0001183829058846,0.999881631106969,10027987200.133762,5014290368.066983,5013696832.066779,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5000115538520197,0.4999884461479802,2.310770403941704e-05,1.0000462164760355,0.9999537856598284,117327450242.05528,58665080705.02559,58662369537.02969,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
