,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000091479203491,0.4999908520796508,0.0,complete,False,True,0.7,24.0,276.0,83.0,193.0,cx,1.0,10.0,True,False,576.0,576.0,1157.5841631889343,141150.0,23504.0,117646.0,130250193.0,1157.59716629982,2024-11-14 05:53:08.130646
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,138.0,138.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.475296442687747,0.524703557312253,-0.0494071146245059,0.9058380414312616,1.103950103950104,2024.0,962.0,1062.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5069326808457243,0.4930673191542756,0.0138653616914486,1.0281206260338465,0.9726485148514852,31878.0,16160.0,15718.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4971296819122906,0.5028703180877094,-0.0057406361754187,0.9885842612519884,1.0115475627070516,510047.9999999999,253559.99999999997,256487.99999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5009242473773224,0.4990757526226775,0.0018484947546449,1.0037038360307649,0.9963098317473688,8075760.000011916,4045344.000005855,4030416.0000060615,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4996426250812228,0.5003573749187771,-0.0007147498375542,0.998571521329789,1.0014305221405762,124597440.0,62254192.00000016,62343247.99999984,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5001136017513172,0.4998863982486827,0.0002272035026346,1.000454510271595,0.9995456962141422,1853386920.0,926904007.9999806,926482912.0000194,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999639006840439,0.500036099315956,-7.219863191216656e-05,0.999855613160708,1.000144407689862,26359280640.5914,13178688768.29548,13180591872.29592,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5000120665575688,0.4999879334424312,2.413311513751681e-05,1.0000482673951177,0.9999517349345112,355850288640.0001,177929438207.9938,177920850432.00632,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
