,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5510619967760972,0.4489380032239028,0.0,complete,False,True,0.1,15.0,105.0,95.0,10.0,cx,1.0,10.0,True,False,225.0,225.0,10.476364135742188,72531.0,18787.0,53744.0,130250193.0,10.486366510391235,2024-11-14 09:39:08.765237
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,52.5,52.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.7582417582417582,0.2417582417582418,0.5164835164835165,3.136363636363636,0.31884057971014496,454.99999999999994,344.99999999999994,110.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.708913308913309,0.2910866910866911,0.41782661782661784,2.4354026845637584,0.4106097140888736,4095.0,2903.0,1192.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.6657786657786658,0.3342213342213342,0.33155733155733164,1.9920292261707078,0.5020006668889629,36035.99999999999,23991.999999999996,12043.999999999996,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.6307692307692697,0.3692307692307303,0.2615384615385394,1.7083333333336193,0.5853658536584386,300299.99999995256,189419.99999998178,110879.99999997078,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.6025865492532403,0.3974134507467597,0.20517309850648047,1.5162711481479805,0.6595126479992911,2316600.000000108,1395952.0000001215,920647.9999999865,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5800347800347136,0.4199652199652863,0.1600695600694275,1.3811495630106192,0.724034548307866,16216199.999990493,9405959.99999341,6810239.999997083,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5620855335141277,0.4379144664858723,0.12417106702825538,1.2835509592197072,0.7790886624461855,100900800.00009489,56714880.00005563,44185920.00003926,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.547886328838719,0.45211367116128104,0.09577265767743803,1.2118331379616107,0.8251961170842967,544864320.0035127,298523712.0019296,246340608.00158316,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
