,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5001750965957555,0.49982490340424446,0.0,complete,False,True,0.3,11.0,55.0,39.0,16.0,cx,1.0,10.0,True,False,121.0,121.0,1.2172737121582031,53371.0,18195.0,35176.0,130250193.0,1.2312769889831543,2024-11-12 20:01:36.957454
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,27.5,27.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5636363636363636,0.43636363636363634,0.12727272727272726,1.2916666666666667,0.7741935483870968,164.99999999999997,92.99999999999999,71.99999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.543434343434343,0.4565656565656569,0.08686868686868615,1.1902654867256621,0.8401486988847595,990.0,537.9999999999997,452.00000000000034,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.51010101010101,0.4898989898989899,0.02020202020202024,1.041237113402062,0.9603960396039604,5543.999999999998,2827.999999999999,2715.999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5015873015873014,0.4984126984126987,0.0031746031746026342,1.0063694267515912,0.9936708860759504,27720.000000000025,13904.000000000005,13816.00000000002,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5005387205387224,0.49946127946127766,0.0010774410774446583,1.0021572064176965,0.9978474371047956,118800.000000019,59464.00000000973,59336.00000000928,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5006060606060401,0.49939393939395993,0.0012121212120802126,1.0024271844659371,0.9975786924940286,415799.9999997261,208151.99999985434,207647.99999987174,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5002886002886072,0.49971139971139283,0.0005772005772144636,1.0011550678602643,0.998846264782205,1108800.000000536,554720.0000002758,554080.0000002602,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999198332531802,0.5000801667468199,-0.0001603334936397282,0.999679384418137,1.0003207184091825,1995840.0000125056,997760.0000062789,998080.0000062267,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
