,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003788644825655,0.49962113551743464,0.49997696635549327,0.5000230336445067,0.49997582461123224,0.5000241753887679,0.4999752011473666,0.5000247988526335,0.4999755220606126,0.5000244779393874,0.4999778218481581,0.5000221781518417,0.5006491517120607,0.49935084828793935,0.0,complete,False,False,0.5,85.0,3570.0,1779.0,1791.0,cx,100.0,11.0,False,False,7225.0,7225.0,92.15635371208191,1102550.0,108929.0,993621.0,130250193.0,93.76584482192993,2024-12-07 20:50:30.511694
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.505030303030303,0.49496969696969706,0.010060606060606056,1.0322542647322601,0.9908955094664682,164.99999999999997,83.32999999999998,81.66999999999999,False,False,False,0.037340957505640066,0.07393805338330266,0.037340957505640066,0.07544089614828713,0.07468191501128012,7.4232023956995326,0.1590921313603329,0.1541210695812405,0.14716639763651848,0.14851858367564696,0.0,0.0,6.1612579884306085,0.07393805338330264,6.1612579884306085,0.07544089614828713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4987878787878784,0.5012121212121216,-0.0024242424242434534,0.9972528102305871,1.0068668187213625,990.0,493.79999999999984,496.20000000000016,False,False,False,0.015972376930619876,0.03202238388277377,0.015972376930619876,0.031867499317439874,0.03194475386123975,13.177210967755803,0.0656363155527886,0.06581712769263795,0.06271968304522067,0.06229193561554593,0.0,0.0,15.812653161313678,0.03202238388277376,15.812653161313678,0.03186749931743989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49925685425685407,0.5007431457431459,-0.0014862914862914095,0.997453478294437,1.0034023328968213,5543.999999999999,2767.879999999999,2776.12,False,False,False,0.0072721081014058735,0.014565865324433927,0.0072721081014058735,0.014522631339493303,0.014544216202811738,9.785574590824325,0.029045056588350063,0.029119209286847855,0.029211380999237327,0.029112331157237898,9.094947017729282e-13,1.6405027088256284e-16,40.31656731419414,0.014565865324433916,40.316567314194145,0.014522631339493303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5004126984126975,0.49958730158730247,0.0008253968253953884,1.0017294136193804,0.9984268162214187,27720.000000000004,13871.439999999997,13848.560000000016,False,False,False,0.0030971141013236563,0.006189119722876061,0.003097114101323652,0.006199345122430887,0.006194228202647302,7.504545707066527,0.012462819679482305,0.012441303519732435,0.012320533783578865,0.01233994678769382,2.1827872842550278e-11,7.874413002363014e-16,85.85200288869167,0.006189119722876045,85.8520028886917,0.0061993451224308955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.50009090909091,0.49990909090908986,0.00018181818181968055,1.0003790589187829,0.9996517727984566,118800.0000000188,59410.80000000953,59389.200000009376,False,False,False,0.0013851567036777823,0.002769809805572728,0.0013851567036777814,0.0027708171922996233,0.002770313407355561,15.236723740329989,0.005542264605119712,0.005540164556333109,0.00553945405432007,0.005541383714863775,2.0372681319713593e-10,1.7148721649587852e-15,164.55661639694654,0.002769809805572727,164.55661639694657,0.00277081719229962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999111111111011,0.5000888888888989,-0.0001777777777975404,0.9996494249792839,1.0003605409736753,415799.9999997251,207863.0399998589,207936.95999986716,False,False,False,0.000784196749993303,0.0015686723750755395,0.0007841967499933006,0.00156811472403563,0.0015683934999866068,8.822213436443944,0.0031358387416316083,0.0031369384739020818,0.00313782261473492,0.003136691708852091,9.89530235528946e-10,2.379822596271285e-15,326.06900864700043,0.001568672375075539,326.06900864700043,0.0015681147240356344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49993910533910757,0.5000608946608924,-0.00012178932178448135,0.9997583864387225,1.0002455460758342,1108800.0000005362,554332.4800002704,554467.5200002654,False,False,False,0.0004920088157698441,0.0009841374889770138,0.0004920088157698437,0.0009838978032935186,0.0009840176315396869,8.079670837489402,0.001967099343190869,0.0019675747359298966,0.0019690007916982563,0.0019685174299681166,2.3283064365386963e-10,2.0998434672957886e-16,545.5393749258678,0.0009841374889770155,545.5393749258677,0.0009838978032935212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
