,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.563854161945506,0.4361458380544938,0.0,complete,False,True,0.1,21.0,210.0,189.0,21.0,cx,1000.0,10.0,False,False,441.0,441.0,433.9391508102417,880076.0,795264.0,84812.0,130250193.0,434.1091899871826,2024-11-14 16:23:18.031734
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.7532333333333342,0.2467666666666663,0.5064666666666673,3.611215617337368,0.342815520621784,120.0,90.388,29.612,False,False,False,0.0794291508200861,0.0794291508200861,0.1588583016401722,2.1008269792537484,0.1456790353250911,0.0,9.531498098410347,9.531498098410347,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.7002476190476166,0.2997523809523819,0.4004952380952356,2.696334533157983,0.4489307993412568,630.0,441.156,188.844,False,False,False,0.0848537589215955,0.0848537589215954,0.1697075178431908,1.5136056285675066,0.1741226709966844,0.0,53.45786812060495,53.45786812060495,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.6581402116402119,0.3418597883597891,0.3162804232804223,2.167902097373952,0.5437896993695152,3023.9999999999995,1990.216,1033.784,False,False,False,0.0850325117688829,0.0850325117688828,0.1700650235377657,1.1528699622923846,0.190882146896736,1.3642420526593924e-12,257.1383155891016,257.1383155891011,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.6245073015873068,0.375492698412694,0.2490146031746128,1.8318832173706407,0.6269848502035501,12599.999999999874,7868.791999999959,4731.207999999907,False,False,False,0.08230282670142,0.08230282670142,0.16460565340284,0.909945458483191,0.1977874123557409,1.8189894035458562e-10,1037.0156164378668,1037.0156164378668,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5977392592592673,0.402260740740732,0.1954785185185359,1.6055989341995416,0.6983732314007848,43200.00000000744,25822.33600000449,17377.66400000261,False,False,False,0.0780091964470574,0.0780091964470574,0.1560183928941148,0.7354798721868371,0.1973885783265514,1.6007106751203534e-10,3369.9972865134446,3369.997286513447,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5764503703703152,0.4235496296296849,0.1529007407406316,1.447259709574094,0.7588447397886795,113399.99999992907,65369.47199995408,48030.527999976985,False,False,False,0.0731758027702632,0.0731758027702632,0.1463516055405264,0.6051408072926978,0.1925973132133959,1.8480932340025902e-09,8298.136034142794,8298.136034142795,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.559581587301673,0.4404184126983272,0.1191631746033448,1.3338023959162164,0.8094728904312813,201600.00000012663,112811.64800008824,88788.35200003865,False,False,False,0.0685006883612792,0.0685006883612792,0.1370013767225586,0.5053602052803214,0.1860902873146684,2.9103830456733704e-11,13809.738773642584,13809.738773642588,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5462786596118786,0.4537213403881212,0.0925573192237572,1.2514117989237137,0.851599249273306,181440.00000119,99116.80000062803,82323.20000055974,False,False,False,0.0645673337363113,0.0645673337363113,0.1291346674726226,0.4282290878142428,0.1811156799754189,2.211891114711761e-09,11715.097033193017,11715.097033193017,,,,,,,,,,,,,,,,,,,,,,,,,
