,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.6747316700967136,0.3252683299032858,0.0,complete,False,True,0.7,15.0,105.0,31.0,74.0,pyr,1000.0,,1.732391357421875,72899.0,20537.0,52362.0,130250193.0,1.7393934726715088,2024-11-14 18:03:25.638846
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4706368899917117,0.5293631100082873,-0.0587262200165755,0.8890624999999411,1.1247803163445385,453.375,213.37499999999235,240.00000000000725,False,False,False,18135,8535,9600,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5265212638592397,0.4734787361407604,0.0530425277184792,1.112027264731716,0.8992585269402155,4052.3203124998,2133.632812499864,1918.6874999999363,False,False,False,19211,10115,9096,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4995196383159085,0.5004803616840914,-0.0009607233681828,0.998080397470642,1.0019232944903265,35832.37500000173,17898.975000000868,17933.40000000086,False,False,False,17695,8839,8856,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5053511942731609,0.494648805726839,0.0107023885463217,1.021636337584189,0.9788218793828816,297611.7187499828,150398.43749999188,147213.28124999092,False,False,False,14109,7130,6979,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5098896729947294,0.4901103270052699,0.0197793459894595,1.0403569255728962,0.9612085769980598,2338797.5127551123,1192528.6989795908,1146268.81377552,False,False,False,10061,5130,4931,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5015158768150635,0.4984841231849373,0.0030317536301261,1.0060819462227917,0.9939548202354436,16730870.361328823,8390797.119140983,8340073.242187854,False,False,False,6267,3143,3124,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5014961101137039,0.4985038898862952,0.0029922202274085,1.0060024009603838,0.9940334128878284,105742968.75000338,53029687.50000164,52713281.25000165,False,False,False,3342,1676,1666,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5046791443850261,0.4953208556149726,0.0093582887700536,1.0188933873144403,0.9814569536423838,575112656.2500045,290247363.281252,284865292.96875185,False,False,False,1496,755,741,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4914611005692599,0.50853889943074,-0.0170777988614801,0.966417910447761,1.034749034749035,2511526907.9287024,1234317778.2799504,1277209129.648752,False,False,False,527,259,268,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.4651162790697677,0.534883720930233,-0.0697674418604652,0.8695652173913042,1.15,7748739624.023416,3604064941.406242,4144674682.617179,False,False,False,129,60,69,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.4615384615384614,0.5384615384615369,-0.0769230769230755,0.8571428571428593,1.1666666666666636,19960975060.09608,9212757720.04434,10748217340.051702,False,False,False,26,12,14,,,,,,,,,,,,,,,,,,,,,
14,14,14,1.0,0.0,1.0,,0.0,19859133350.6057,19859133350.6057,0.0,False,False,True,2,2,0,,,,,,,,,,,,,,,,,,,,,
15,15,15,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
