,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.0427728055925734,0.9572271944074264,0.0,complete,False,True,0.7,29.0,406.0,122.0,284.0,pyr,1000.0,,6.733523368835449,211459.0,59385.0,152074.0,130250193.0,6.779534816741943,2024-11-14 18:04:14.882283
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4608350409836065,0.5391649590163923,-0.0783299180327857,0.8547199391895121,1.1699738758267997,3648.071111111119,1681.1590000000035,1966.9121111111112,False,False,False,39040,17991,21049,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5099225139905096,0.4900774860094904,0.019845027981019,1.040493653651812,0.96108226752783,70819.558750004,36112.48743750063,34707.07131250337,False,False,False,46460,23691,22769,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4965141133462489,0.5034858866537517,-0.0069717733075028,0.9861529915886256,1.014041440354065,1416231.1831606957,703178.7702003418,713052.4129603547,False,False,False,50059,24855,25204,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5010835975438465,0.498916402456155,0.0021671950876914,1.0043438040461736,0.9956749829802564,28393127.75739498,14227330.602197522,14165797.1551975,False,False,False,49834,24971,24863,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4994704420188052,0.5005295579811958,-0.0010591159623905,0.9978840091548992,1.002120477756621,561622468.2871286,280513822.48306453,281108645.80406463,False,False,False,46265,23108,23157,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5018209938136119,0.4981790061863883,0.0036419876272235,1.0073106003705443,0.9927424566287152,10804891273.050074,5422121276.69001,5382769996.360065,False,False,False,40088,20117,19971,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4986779806923704,0.5013220193076314,-0.0026440386152609,0.9947258677787332,1.0053020961775572,200876726271.3108,100172800225.0713,100703926046.23984,False,False,False,32526,16220,16306,,,,,,,,,,,,,,,,,,,,,
