,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5200594746994687,0.4799405253005311,7.0,sbm,False,[10],[[0.5]],0.5,10.0,22.0,13.0,9.0,pyr,1000.0,,0.8761720657348633,42619.0,9315.0,33304.0,1281646427.0,0.8904750347137451,2024-11-10 17:33:44.890662
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.3966231915547577,0.6033768084452428,-0.20675361689048513,0.6573391386665332,1.5212847389987803,15.074354359578429,5.978838536723372,9.095515822855065,False,False,False,4488,1787,2701,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4089457895605938,0.5910542104394066,-0.18210842087881282,0.6918921857549611,1.4453118861414018,37.298492060704625,15.253061285184392,22.04543077552025,False,False,False,3631,1558,2073,,,,,,,,,,,,,,,,,,,,,,
5,5,0.6113527130887803,0.38864728691121986,0.22270542617756045,1.573027095975673,0.6357169578059608,90.9803813655578,55.621102985685674,35.359278379872144,False,False,False,2686,1624,1062,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5320698514431272,0.46793014855687215,0.06413970288625505,1.1370711057709493,0.8794524765643277,176.515806458371,93.91873891966925,82.59706753870164,False,False,False,1497,801,696,,,,,,,,,,,,,,,,,,,,,,
7,7,0.46792888447487585,0.5320711155251237,-0.06414223105024781,0.8794480114054996,1.1370768789411883,227.5175903625234,106.46205225674734,121.05553810577595,False,False,False,547,263,284,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5256449160035059,0.4743550839964939,0.05128983200701202,1.1081253974868142,0.9024249442057385,210.99998339241623,110.91106854704778,100.08891484536842,False,False,False,142,75,67,,,,,,,,,,,,,,,,,,,,,,
9,9,0.6657405910643235,0.3342594089356763,0.33148118212864713,1.99168841105812,0.5020865685856616,42.97934145707393,28.613092185187778,14.36624927188614,False,False,False,9,6,3,,,,,,,,,,,,,,,,,,,,,,
10,10,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
