,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.46924788129727185,0.5307521187027281,1.0,sbm,False,[10],[[0.5]],0.5,10.0,25.0,10.0,15.0,pyr,1000.0,,1.7495379447937012,44049.0,9585.0,34464.0,4259459283.0,1.7768619060516357,2024-11-10 17:33:41.303321
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.6881703036240723,0.3118296963759276,0.37634060724814467,2.2068786636486526,0.45312867284995667,19.344220259964715,13.312117929670848,6.032102330293864,False,False,False,5138,3515,1623,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5082355316197398,0.49176446838026067,0.01647106323947911,1.0334938050602362,0.9675916731225264,48.29321382225028,24.544327200577136,23.748886621673165,False,False,False,3984,1976,2008,,,,,,,,,,,,,,,,,,,,,,
5,5,0.47145060187864274,0.5285493981213575,-0.05709879624271471,0.8919707477755853,1.1211129989339004,129.74774478812805,61.1696523727595,68.57809241536857,False,False,False,3120,1436,1684,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49425260678562605,0.5057473932143741,-0.011494786428748066,0.9772716842776178,1.0232569060252499,333.5951832026392,164.8802889090329,168.71489429360633,False,False,False,2188,1082,1106,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5020816671195897,0.4979183328804104,0.004163334239179364,1.0083614801148109,0.9917078544949387,625.2007369815593,313.90182830809744,311.29890867346194,False,False,False,1080,544,536,,,,,,,,,,,,,,,,,,,,,,
8,8,0.47572846032710125,0.5242715396728985,-0.04854307934579727,0.9074085170137519,1.1020394687179742,874.5057130395937,416.02725641157974,458.47845662801376,False,False,False,394,191,203,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4466910984953274,0.5533089015046727,-0.10661780300934527,0.8073087154039851,1.2386835183608669,730.6647292888049,326.3814305578073,404.28329873099767,False,False,False,86,40,46,,,,,,,,,,,,,,,,,,,,,,
10,10,0.394749562536804,0.6052504374631958,-0.21050087492639186,0.6522086364634937,1.5332516990611385,328.3099778031933,129.6002201142784,198.70975768891486,False,False,False,10,4,6,,,,,,,,,,,,,,,,,,,,,,
