,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49976576345465207,0.5002342365453478,0.5000159573197523,0.49998404268024765,0.5000146188300943,0.49998538116990543,0.5000123958323057,0.4999876041676944,0.5000089140042221,0.49999108599577785,0.5000035519174977,0.4999964480825024,0.49916563117975443,0.5008343688202455,0.0,complete,False,False,0.5,170.0,14365.0,7140.0,7225.0,cx,10.0,12.0,False,False,28900.0,28900.0,20.232563257217407,3926027.0,29245.0,3896782.0,130250193.0,26.063058853149414,2024-12-07 21:17:08.283511
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5063636363636365,0.49363636363636354,0.012727272727272726,1.0314795856895493,0.9798528565353415,219.99999999999994,111.39999999999998,108.59999999999998,False,False,False,0.025729039451063463,0.05081138850299785,0.025729039451063456,0.05212144271854476,0.05145807890212692,4.043134770881402,0.10945852563907317,0.10611797572891332,0.09829396812735425,0.1003150294166734,2.842170943040401e-14,1.2918958832001826e-16,5.660388679233963,0.05081138850299788,5.660388679233963,0.05212144271854478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49131313131313104,0.508686868686869,-0.017373737373737777,0.9666069463308572,1.036171214011586,1485.0,729.5999999999998,755.4000000000002,False,False,False,0.009897844593493979,0.020145695204685538,0.009897844593493967,0.019457637306511164,0.019795689186987927,1.1394030404138136,0.039125670828315876,0.04047733256711323,0.04019022878997323,0.038787246978590394,0.0,0.0,14.698299221338551,0.02014569520468552,14.698299221338551,0.019457637306511184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49957912457912457,0.5004208754208755,-0.0008417508417508251,0.9983564223163306,1.0017240765854727,9503.999999999998,4747.999999999999,4755.999999999999,False,False,False,0.002203072782542531,0.004409857566403584,0.002203072782542529,0.004402439807671192,0.0044061455650850736,5.234500931321171,0.008747117701605826,0.008761517936962086,0.008879467769734872,0.008864185235521018,0.0,0.0,20.938003725284222,0.004409857566403586,20.938003725284222,0.0044024398076712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5008658008657999,0.4991341991342,0.0017316017315999858,1.0034848003816774,0.9965581786664497,55440.00000000592,27768.000000002918,27672.000000003005,False,False,False,0.0013915801963911593,0.0027783493981534866,0.0013915801963911413,0.0027879880777654216,0.002783160392782321,1.6072751268334107,0.005591734503622178,0.005572316094369691,0.0055412999533092895,0.0055604379873982,0.0,0.0,77.14920608793395,0.0027783493981534805,77.14920608793395,0.0027879880777654516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49965768799102256,0.5003423120089774,-0.0006846240179549021,0.9986342765149111,1.0013727926229379,285120.00000006385,142462.4000000323,142657.6000000316,False,False,False,0.0005697713007113889,0.0011403232941381782,0.0005697713007113825,0.0011387629769379955,0.0011395426014227594,1.6644794391332964,0.002272443821876516,0.0022755515961328863,0.002285779465920819,0.002282645866514488,5.820766091346741e-11,2.0415144820936577e-16,162.45319325886794,0.0011403232941381803,162.45319325886794,0.0011387629769380105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.499826198492858,0.500173801507142,-0.0003476030142839775,0.9993060309664124,1.0006964449547042,1247399.999999303,623483.1999996426,623916.7999996601,False,False,False,0.00035289922799436096,0.0007060438789692684,0.00035289922799434416,0.0007055532035683903,0.0007057984559886935,2.030472772057393,0.001410841409352907,0.0014118211695255212,0.0014123581578527205,0.0014113752127066365,2.3283064365386963e-10,1.8665275264870911e-16,440.20649699990025,0.0007060438789692371,440.20649699990025,0.0007055532035683925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49996103896104316,0.5000389610389568,-7.792207791378056e-05,0.9998442602617559,1.0001559486299185,4435200.000002474,2217427.200001255,2217772.8000012184,False,False,False,0.00010741398784259028,0.00021484471683194488,0.00010741398784256858,0.00021481123714717944,0.00021482797568514076,2.7569590215862085,0.00042956241278507005,0.0004296293231433984,0.0004297496799580183,0.00042968267153409284,0.0,0.0,476.40251887963495,0.0002148447168319056,476.40251887963495,0.00021481123714718354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000598578376235,0.4999401421623764,0.00011971567524718049,1.0002395277646472,0.9997606650023201,11975040.000072997,5988236.800036359,5986803.200036636,False,False,False,9.200528909738974e-05,0.0001839885518810533,9.200528909739337e-05,0.00018403260978293442,0.00018401057819478027,1.537063361292063,0.0003681251725850082,0.0003680370175008988,0.00036791724440307985,0.000368005320955717,1.862645149230957e-09,1.5554396053955585e-16,1101.7670171594434,0.00018398855188104014,1101.7670171594434,0.00018403260978291407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000382128159929,0.4999617871840071,7.642563198590716e-05,1.0001529596479757,0.9998472570658811,21772799.998934958,10887231.99946749,10885567.999467468,False,False,False,0.00010992904438538528,0.00021984128726145502,0.00010992904438540605,0.00021987489284845584,0.00021985808877077984,2.8767585305846284,0.00043980173463789015,0.0004397344730076961,0.0004396307689540845,0.0004396979297059938,0.0,0.0,2393.463097477174,0.00021984128726146751,2393.463097477174,0.00021987489284842687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,0.49999294532628946,0.5000070546737105,-1.4109347421157367e-05,0.999971813369144,1.000028250762199,19958400.004372977,9979059.20218667,9979340.802186303,False,False,False,6.291613770110069e-05,0.00012583405083854205,6.291613770107602e-05,0.00012583050001591117,0.0001258322754022235,8.9183625327373,0.0002516547638658109,0.00025166185736568504,0.000251674357388635,0.00025166724759706987,3.725290298461914e-09,1.8665275260770834e-16,1255.7054429686316,0.00012583405083852733,1255.7054429686316,0.00012583050001594576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
