,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999915829457452,0.5000084170542547,0.0,complete,False,True,0.5,154.0,11781.0,5891.0,5890.0,cx,1000.0,10.0,False,False,23716.0,23716.0,438.53376626968384,4522642.0,793968.0,3728674.0,130250193.0,438.84628796577454,2024-11-30 03:51:15.152610
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.49885,0.50115,-0.0023000000000000017,1.01280035500433,1.022372345027827,119.99999999999999,59.861999999999995,60.138,False,False,False,0.046170694770119716,0.04617069477011967,0.09234138954023943,0.19076721489303425,0.1942156201796113,0.0,5.54048337241437,5.540483372414364,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5005746031746031,0.4994253968253969,0.0011492063492045783,1.0058164981054645,1.0008776281169347,630.0,315.36199999999997,314.63800000000003,False,False,False,0.020341067386540554,0.020341067386540547,0.040682134773081066,0.08665149879422283,0.07828973417013538,0.0,12.81487245352056,12.81487245352056,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4999219576719575,0.5000780423280425,-0.0001560846560843859,1.000318931930667,1.0009591214226228,3023.9999999999995,1511.764,1512.2359999999999,False,False,False,0.008923574831573852,0.008923574831573858,0.01784714966314771,0.03540303559494628,0.036296580258086415,1.3642420526593924e-12,26.984890290679335,26.984890290679317,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4999926984126981,0.5000073015873019,-1.4603174603962738e-05,1.0001344544294557,1.0001888692605738,12599.999999999874,6299.907999999938,6300.09199999994,False,False,False,0.0044924445516765065,0.004492444551676505,0.00898488910335301,0.01822600301748132,0.01777799856204024,1.8189894035458565e-10,56.60480135112261,56.60480135112266,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4999522222222237,0.5000477777777764,-9.555555555382159e-05,0.9998540085966626,1.0002369286356725,43200.000000007436,21597.93600000372,21602.064000003702,False,False,False,0.002383020613170373,0.00238302061317037,0.004766041226340745,0.00946559630706838,0.009610425673958376,1.6007106751203537e-10,102.9464904889774,102.94649048897743,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999490652557221,0.5000509347442781,-0.0001018694885556069,0.999814318684156,1.0002217750115747,113399.99999992907,56694.223999963724,56705.775999966485,False,False,False,0.0015010030122054887,0.001501003012205486,0.0030020060244109747,0.006009207224549471,0.006000772136328437,1.8480932340025902e-09,170.21374158399843,170.21374158399865,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999887301587305,0.5000112698412695,-2.253968253960292e-05,0.9999637762379724,1.0000539516932592,201600.00000012666,100797.72800006262,100802.27200006264,False,False,False,0.0010525372648404051,0.0010525372648404047,0.0021050745296808068,0.004206453503624101,0.00421420983711893,2.9103830456733704e-11,212.19151259195866,212.1915125919587,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000305114638263,0.49996948853617373,6.1022927652145366e-05,1.000134741331012,0.9998906601083236,181440.00000118997,90725.53600059093,90714.46400059732,False,False,False,0.0012595491072784142,0.001259549107278413,0.00251909821455683,0.005036719540122968,0.005041499025993771,2.2118911147117615e-09,228.53259002609158,228.5325900260915,,,,,,,,,,,,,,,,,,,,,,,,,
