,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006764149430742,0.4993235850569258,0.4999996066327184,0.5000003933672816,0.499994410565242,0.5000055894347578,0.4999890583397873,0.5000109416602128,0.4999838558708667,0.5000161441291332,0.4999794930575523,0.5000205069424477,0.5011173735138359,0.4988826264861642,0.0,complete,False,False,0.5,280.0,39060.0,19515.0,19545.0,cx,10.0,12.0,False,False,78400.0,78400.0,20.00305247306824,10986830.0,29245.0,10957585.0,130250193.0,35.26955771446228,2024-12-07 20:40:19.000175
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5072727272727273,0.4927272727272727,0.0145454545454545,1.047205271562175,0.9853138625809544,219.99999999999997,111.59999999999998,108.4,False,False,False,0.043749852420058,0.0862452287850606,0.043749852420058,0.0887912133986418,0.0874997048401161,6.015604707757981,0.2008049025385469,0.1917531433345393,0.1632726880286966,0.1657062731270382,2.8421709430404014e-14,1.2918958832001826e-16,9.624967532412766,0.0862452287850606,9.624967532412768,0.0887912133986417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.498181818181818,0.5018181818181819,-0.003636363636364,0.9946027038340136,1.0090929913327709,1485.0,739.7999999999998,745.2000000000002,False,False,False,0.0150721452751922,0.0302543062093275,0.0150721452751922,0.0300350721063613,0.0301442905503844,8.289679901354804,0.0615925952636636,0.0619268327204775,0.0593159483953969,0.0587814491874081,0.0,0.0,22.382135733660505,0.0302543062093275,22.382135733660505,0.0300350721063613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5022727272727273,0.4977272727272727,0.0045454545454547,1.0095049141612842,0.9913105988976336,9503.999999999998,4773.6,4730.399999999998,False,False,False,0.0067660223784877,0.0134708137852245,0.0067660223784877,0.0135938349156832,0.0135320447569755,2.9770498465344937,0.0274042042324614,0.0271461821017774,0.0267544700266919,0.0269889881702502,0.0,0.0,64.30427668514801,0.0134708137852245,64.30427668514801,0.0135938349156832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4990476190476184,0.5009523809523816,-0.0019047619047631,0.9962229067689542,1.0038421285034678,55440.00000000592,27667.20000000292,27772.800000003004,False,False,False,0.0017769436396951,0.0035606695070226,0.0017769436396951,0.0035471308396955,0.0035538872793902,1.865790821678638,0.0071010758552262,0.0071279989718939,0.0071152124753078,0.0070879795470581,0.0,0.0,98.51375538470712,0.0035606695070226,98.51375538470714,0.0035471308396955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5001402918069588,0.4998597081930411,0.0002805836139178,1.0005755892021988,0.9994532872081088,285120.00000006385,142600.00000003207,142520.0000000318,False,False,False,0.0013360612731369,0.0026713730027826,0.0013360612731369,0.0026728725105023,0.0026721225462738,9.523444754889292,0.0053367848782532,0.0053337148495782,0.0053519654512632,0.0053548930397872,5.820766091346741e-11,2.0415144820936575e-16,380.9377901968825,0.0026713730027825,380.9377901968825,0.0026728725105023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000724707391282,0.4999275292608717,0.0001449414782563,1.0002931594312097,0.999713404614863,1247399.999999303,623790.3999996397,623609.5999996628,False,False,False,0.0006363946398822,0.0012726048265397,0.0006363946398822,0.0012729737864669,0.0012727892797645,8.781401259845387,0.002540865500931,0.0025401208405501,0.0025503314003962,0.0025510625231425,2.3283064365386963e-10,1.8665275264870911e-16,793.8386737886871,0.0012726048265397,793.8386737886872,0.0012729737864669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4997445887445926,0.5002554112554073,-0.0005108225108147,0.9989792999990106,1.0010225920219384,4435200.000002474,2216467.2000012533,2218732.8000012203,False,False,False,0.0002302525739692,0.0004607405045598,0.0002302525739692,0.0004602700316451,0.0004605051479384,0.9014973658932094,0.0009199119412013,0.0009208518546903,0.0009221120955194,0.0009211701143096,0.0,0.0,1021.2162160688488,0.0004607405045598,1021.2162160688488,0.0004602700316452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999583132916224,0.5000416867083776,-8.33734167551368e-05,0.9998333756142672,1.0001668693432892,11975040.000072995,5987020.800036205,5988019.200036789,False,False,False,0.0001164991986525,0.0002330178247972,0.0001164991986525,0.000232978973052,0.000232998397305,2.794636544515429,0.0004659076543083,0.0004659852988225,0.0004660861046417,0.0004660083421357,1.862645149230957e-09,1.5554396053955582e-16,1395.0825638402816,0.0002330178247972,1395.0825638402816,0.000232978973052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5000229276896133,0.4999770723103867,4.5855379226477065e-05,1.000091875469662,0.999908453831496,21772799.99893496,10886899.199467864,10885900.79946709,False,False,False,0.0001416179259404,0.000283222864589,0.0001416179259404,0.0002832488403638,0.0002832358518809,6.17672030323917,0.0005666593198221,0.0005666072625137,0.0005662845084265,0.0005663363543498,0.0,0.0,3083.41877776535,0.000283222864589,3083.4187777653506,0.0002832488403638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5000506653839343,0.4999493346160656,0.0001013307678684,1.0002027754020308,0.9997974522001544,19958400.004372977,9980211.202185422,9978188.80218755,False,False,False,0.000107972912628,0.0002159239455169,0.000107972912628,0.0002159677094299,0.0002159458252561,2.1310982813871195,0.0004321403770346,0.000432052767361,0.0004316433109605,0.0004317307570755,3.725290298461914e-09,1.8665275260770834e-16,2154.966579867972,0.0002159239455169,2154.966579867972,0.0002159677094299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
