,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49296760555595365,0.5070323944440464,6.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,146.0,80.0,66.0,cx,20.0,10.0,False,False,900.0,900.0,12.241098880767822,122818.0,36717.0,86101.0,1121168978.0,12.390998125076294,2024-11-10 23:12:45.317160
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5912100399600402,0.4087899600399597,0.18242007992008058,1.580026455026457,0.9099999999999978,5.699999999999999,3.250000000000001,2.4499999999999975,False,False,False,0.2017916721294904,0.20179167212949034,0.4035833442589807,1.186327463815931,0.7049901496553741,3.0512292604784697,1.8131464364468732,1.9615045245933014,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4350579416769326,0.5649420583230673,-0.12988411664613478,1.051186868686861,1.7313257575757866,11.099999999999984,5.049999999999978,6.050000000000006,False,False,False,0.16753859616582545,0.16753859616582545,0.33507719233165095,1.083245626114534,1.286991367052765,8.496469855181038,4.352872614722376,4.727314248069411,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5085244454379686,0.4914755545620314,0.017048890875937257,1.1672168410259862,1.0960736485737004,17.450000000000028,8.849999999999959,8.600000000000069,False,False,False,0.11721748496325739,0.11721748496325737,0.23443496992651475,0.5911847569520577,0.5972645566406866,18.70153736995985,9.57744746788001,9.35093578204883,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5167355798514253,0.48326442014857485,0.03347115970285035,1005267773967.6683,-737489021948.3922,22.59999999999734,11.099999999998433,11.499999999998902,False,False,False,0.19080632464851832,0.19080632464851832,0.38161264929703664,4381860637918.0435,3214640118647.879,31.809432563312008,15.852129194526652,16.06704702177672,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5353541965337126,0.46464580346628753,0.07070839306742514,862358757817.7927,1.1579467073403182,25.30000000001012,11.750000000004356,13.550000000005763,False,False,False,0.21430460807844146,0.21430460807844146,0.4286092161568829,3838820064743.751,0.8285866518101592,47.47114913292687,22.737359125456265,24.80418311495702,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.44063866143671404,0.559361338563286,-0.11872267712657192,-3463028747.9243956,0.640640933329989,18.39999999994297,9.599999999968928,8.799999999974043,False,False,False,0.29214815228490426,0.29214815228490426,0.5842963045698084,15094992355.240929,2.806846980906745,40.867346378233314,22.53752426508361,18.42444029000427,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49166708159096545,0.5083329184090346,-0.01666583681806914,1.6335505386078348,1954420133.3929272,6.90000000016804,3.3000000000777945,3.6000000000902466,False,False,False,0.4531644298766676,0.4531644298766676,0.9063288597533352,4.203937167031675,8519119850.263181,17.91619379216576,8.815327560521329,9.140021881810425,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.7113007550538385,0.28869924494616156,0.42260151010767694,-78270981.90405652,-120331646.60809764,0.549999999807093,0.24999999990913652,0.2999999998979566,False,False,False,1.4220368217355286,1.4220368217355286,2.844073643471057,341175303.2931365,524513491.55702513,1.7741194998632634,0.7664854857768146,1.1000000000252097,,,,,,,,,,,,,,,,,,,,,,,,,,
