,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49674613319106875,0.5032538668089312,10.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,154.0,82.0,72.0,cx,20.0,10.0,False,False,900.0,900.0,12.396474838256836,125697.0,36607.0,89090.0,2548891259.0,12.538745880126953,2024-11-10 23:12:37.990306
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5400793650793655,0.45992063492063445,0.08015873015873112,1.6245614035087739,58476971905780.375,5.199999999999999,2.8500000000000005,2.3499999999999988,False,False,False,0.24085026434743761,0.24085026434743761,0.48170052869487523,1.5113543790571118,183100989449500.78,2.839013913315676,1.8781639970992936,1.458595214581481,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4891666666666648,0.5108333333333352,-0.02166666666667021,49381574861518.95,-7764826943740.932,8.09999999999999,3.5499999999999843,4.550000000000006,False,False,False,0.25441001265824775,0.25441001265824775,0.5088200253164955,147153778850347.94,33846095961854.54,6.139218191268329,3.138072656902637,3.338787204959313,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.501331682110356,0.49866831788964383,0.00266336422071215,1.067924619240364,-1462207671223.1558,14.199999999999907,6.8499999999998895,7.350000000000017,False,False,False,0.19036507790330928,0.19036507790330925,0.38073015580661856,0.6073807370105906,6373615473336.272,13.189389675038102,6.397460433640848,6.930187587648732,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.6447992436159117,0.3552007563840883,0.28959848723182346,-7860918656837.435,0.7692389908780124,19.399999999998435,10.1499999999992,9.249999999999229,False,False,False,0.23141060468438845,0.23141060468438845,0.46282120936877696,27957990402069.156,0.6515282615626031,22.82849097071336,11.615829716382216,11.458075754679887,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5181735075007122,0.4818264924992878,0.03634701500142459,-0.13228254651906973,-131799813501.25809,21.100000000006183,10.90000000000264,10.200000000003541,False,False,False,0.19751365706964424,0.19751365706964427,0.3950273141392885,6.560566151967265,574502067833.6707,29.128851676653813,15.754047099083564,13.478130434155497,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4045902225261708,0.5954097774738293,-0.19081955494765826,0.5019533272992006,-10599661232.199524,16.19999999997599,7.849999999983609,8.349999999992386,False,False,False,0.3465447328882893,0.34654473288828924,0.6930894657765786,1.2644839276279471,35145659471.46969,28.074187432553796,13.925785435640053,14.206600578590214,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.3357093211582978,0.6642906788417022,-0.32858135768340435,7269498049.783083,4049999663.640458,8.24999999996954,3.7999999999870697,4.449999999982469,False,False,False,0.7649276219358608,0.7649276219358608,1.5298552438717217,31687008817.16688,17653539260.990566,17.708401960660066,7.639371701907173,10.195464677993408,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4420862374233917,0.5579137625766083,-0.11582752515321645,22384343.761730082,0.5227644775323251,1.750000000321253,0.8500000001648674,0.9000000001563853,False,False,False,2.058716897933016,2.058716897933016,4.117433795866032,97571060.62090467,0.9428746325603877,4.773625456602696,2.286372673101628,2.586503431211893,,,,,,,,,,,,,,,,,,,,,,,,,,
