,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.484212532913888,0.515787467086112,3.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,158.0,69.0,89.0,cx,20.0,10.0,False,False,900.0,900.0,15.541829824447632,122369.0,36784.0,85585.0,1779285243.0,15.754623889923096,2024-11-10 23:13:03.046814
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.508786213786214,0.49121378621378603,0.017572427572428273,1.2573517126148728,1.3216666666666637,6.749999999999998,3.3000000000000007,3.449999999999998,False,False,False,0.19688541946509597,0.19688541946509594,0.3937708389301919,1.2248444199809136,1.027241451655837,3.238440982942253,1.6462077633154315,2.224297641953521,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4300142430033718,0.5699857569966282,-0.13997151399325633,0.932049339549334,-8042142191731.698,12.749999999999986,5.649999999999977,7.1000000000000085,False,False,False,0.16250580485499877,0.16250580485499877,0.32501160970999754,0.6858471017767961,35054885103349.254,6.425534997181167,3.525265947414456,3.9102429592034325,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.460343418506596,0.5396565814934039,-0.07931316298680825,0.9358804121861197,1.2820611088258427,20.09999999999995,9.199999999999893,10.900000000000059,False,False,False,0.09968363669756533,0.09968363669756533,0.1993672733951307,0.4820154791987531,0.5354367669437217,12.648715349789622,5.870264048575701,7.3068461048527436,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5105107417222631,0.4894892582777369,0.021021483444526014,1.1324640520963996,1.0605362811645898,30.999999999998284,16.149999999998887,14.849999999999403,False,False,False,0.1013764581901579,0.1013764581901579,0.2027529163803158,0.4483971299864639,0.5456448475660441,24.90381496879445,13.290127915109817,12.059332485672494,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4780538921685401,0.5219461078314599,-0.043892215662919856,1.0356252493287408,1.278235073393561,34.0000000000001,17.449999999999307,16.55000000000079,False,False,False,0.124758850811763,0.12475885081176301,0.249517701623526,0.5272073438222972,0.7510813913796949,34.64967532315389,18.688164703897822,16.255691311044995,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5096556736328239,0.490344326367176,0.019311347265647982,1.128981075532577,1.22960447539486,26.450000000009886,12.850000000003192,13.600000000006691,False,False,False,0.18079297729164273,0.1807929772916427,0.3615859545832854,0.7220925338275367,0.8303535372764985,32.64119329927771,16.49022437688684,16.505756571581973,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.594880414064731,0.40511958593526903,0.18976082812946213,-2060729018.2839973,0.6722253422612423,12.649999999897982,6.449999999955693,6.199999999942289,False,False,False,0.5700095717979409,0.570009571797941,1.140019143595882,8982509544.214048,0.9286626743972736,20.472603644884096,9.640928378533644,10.948059188745873,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,2.2911882472973155,-1.291188247297315,3.5823764945946315,114536190.10031891,1001305283.314675,2.7000000002569355,1.4000000001430934,1.300000000113842,False,False,False,7.472930418445311,7.472930418445311,14.945860836890622,499251676.016082,3041149968.1564736,7.007852738390036,3.527038417855421,3.565108694065075,,,,,,,,,,,,,,,,,,,,,,,,,,
