,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49999706810224265,0.5000029318977572,0.0,complete,False,True,0.7,19.0,171.0,51.0,120.0,cx,1.0,10.0,True,False,361.0,361.0,100.6916389465332,93027.0,19379.0,73648.0,130250193.0,100.702641248703,2024-11-14 03:12:20.580411
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,85.5,85.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4716202270381837,0.5283797729618163,-0.05675954592363261,0.892578125,1.1203501094091903,968.9999999999999,456.99999999999994,511.99999999999994,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.521843825249398,0.478156174750602,0.04368765049879601,1.0913669064748202,0.9162821357943309,11628.0,6068.0,5560.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49300538929021903,0.506994610709781,-0.013989221419561932,0.9724075539975121,1.0283753924874985,139535.99999999997,68791.99999999999,70743.99999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5024227234753578,0.49757727652464223,0.004845446950715481,1.0097380792478283,0.9903558363817652,1627920.000000013,817904.000000011,810016.0000000021,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4991955756661643,0.5008044243338357,-0.0016088486676713405,0.9967874711374376,1.0032228824655034,18139680.000000007,9055248.000000011,9084431.999999996,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5001910675801104,0.4998089324198896,0.000382135160220728,1.00076456248665,0.9992360216225581,190466639.99999988,95269711.9999965,95196928.00000338,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999639507379365,0.5000360492620636,-7.209852412711968e-05,0.9998558133473907,1.0001442074453981,1862340480.005427,931103104.0026982,931237376.0027287,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999992172334595,0.5000007827665405,-1.5655330809595986e-06,0.9999968689387398,1.0000031310710638,16761064320.021435,8380519040.010385,8380545280.01105,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
