,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5001876180779006,0.4998123819220995,0.0,complete,False,True,0.5,11.0,55.0,27.0,28.0,cx,1.0,10.0,True,False,121.0,121.0,1.3716778755187988,55019.0,18283.0,36736.0,130250193.0,1.386319875717163,2024-11-12 01:21:41.038908
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,27.5,27.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5272727272727272,0.4727272727272727,0.0545454545454545,1.1153846153846154,0.896551724137931,164.99999999999997,86.99999999999999,77.99999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.494949494949495,0.505050505050505,-0.01010101010101,0.9800000000000002,1.020408163265306,990.0,490.00000000000006,500.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4891774891774893,0.5108225108225106,-0.0216450216450213,0.9576271186440684,1.0442477876106189,5543.999999999992,2711.999999999997,2831.999999999995,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4981240981240962,0.5018759018759038,-0.0037518037518076,0.9925244393329422,1.007531865585176,27720.0000000002,13808.000000000044,13912.000000000153,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5012794612794597,0.4987205387205404,0.0025589225589192,1.0051309748852215,0.9948952176249394,118800.00000002296,59552.000000011314,59248.00000001165,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.500606060606049,0.499393939393951,0.0012121212120979,1.002427184465973,0.9975786924939932,415799.99999995297,208151.9999999716,207647.99999998132,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5001443001442978,0.4998556998557021,0.0002886002885957,1.0005773672055334,0.9994229659550006,1108799.9999968202,554559.9999984071,554239.9999984131,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5001122334455411,0.4998877665544589,0.0002244668910822,1.0004490345755597,0.9995511669659912,1995840.0000259145,998144.000012909,997696.0000130056,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
