,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.3891224340086339,0.6108775659913661,0.0,sbm,False,"[10, 10]","[[0.5, 0.2], [0.2, 0.5]]",0.5,20.0,63.0,36.0,27.0,pyr,1000.0,,2.9126760959625244,66712.0,14523.0,52189.0,130250193.0,2.9998669624328613,2024-11-10 17:30:08.069151
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4855493801618592,0.5144506198381409,-0.028901239676281647,0.9438211588016461,1.0595227609324664,38.902587902749396,18.889127442872212,20.013460459877187,False,False,False,6822,3526,3296,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49479870982515856,0.5052012901748412,-0.01040258034968257,0.9794090384328147,1.0210238631247814,160.04990220221626,79.19248511729941,80.8574170849168,False,False,False,7065,3644,3421,,,,,,,,,,,,,,,,,,,,,,
5,5,0.531806043978386,0.4681939560216146,0.06361208795677138,1.1358669567144832,0.8803847969066017,686.1411117649775,364.8939902586643,321.24712150631365,False,False,False,7127,3629,3498,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49290390709567267,0.507096092904328,-0.014192185808655364,0.9720128275345774,1.0287930073272895,2965.7526187757544,1461.8310532737923,1503.921565501964,False,False,False,6648,3193,3455,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5014096396134392,0.4985903603865607,0.0028192792268784757,1.005654500068338,0.9943772935258046,11624.816259014084,5828.7949310047,5796.021328009382,False,False,False,5382,2704,2678,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4955005547031452,0.5044994452968552,-0.008998890593710058,0.9821627344140785,1.0181612119467784,43979.27095531051,21791.75315379628,22187.51780151425,False,False,False,4145,2047,2098,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5015351578391235,0.4984648421608769,0.0030703156782466525,1.0061595430982386,0.9938781646106821,146640.49018549273,73545.36139078754,73095.12879470525,False,False,False,2845,1421,1424,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4880663763727139,0.5119336236272855,-0.023867247254571594,0.9533782385976893,1.0489016420921102,473979.19921607664,231333.3102374312,242645.88897864515,False,False,False,1865,900,965,,,,,,,,,,,,,,,,,,,,,,
11,11,0.4855690633042978,0.5144309366957024,-0.0288618733914046,0.9438955332336922,1.0594392756305344,1390883.560069189,675370.0274281431,715513.5326410461,False,False,False,1098,524,574,,,,,,,,,,,,,,,,,,,,,,
12,12,0.5104470755693334,0.48955292443066667,0.020894151138666762,1.0426800660275208,0.9590669588705897,3738804.2045825664,1908461.672355499,1830342.532227068,False,False,False,590,290,300,,,,,,,,,,,,,,,,,,,,,,
13,13,0.5239552640008881,0.4760447359991117,0.0479105280017764,1.1006429110096616,0.908559888040947,8015422.514026636,4199722.819415488,3815699.694611146,False,False,False,259,137,122,,,,,,,,,,,,,,,,,,,,,,
14,14,0.39250666199131506,0.607493338008685,-0.2149866760173699,0.6461085866026463,1.5477274574823061,15851564.76269062,6221844.772342848,9629719.990347773,False,False,False,102,45,57,,,,,,,,,,,,,,,,,,,,,,
15,15,0.49579224241984005,0.5042077575801619,-0.008415515160321864,0.9833094294290308,1.0169738742164416,28190920.29517834,13976839.589025447,14214080.706152946,False,False,False,39,20,19,,,,,,,,,,,,,,,,,,,,,,
16,16,0.36681068867236594,0.6331893113276343,-0.2663786226552684,0.5793065077224041,1.7262019098172925,28503239.437806327,10455292.887575079,18047946.550231256,False,False,False,9,4,5,,,,,,,,,,,,,,,,,,,,,,
17,17,0.3136278322854,0.6863721677145992,-0.3727443354291992,0.456935532991789,2.1884925285903947,55144304.45768611,17294788.669950213,37849515.78773585,False,False,False,4,1,3,,,,,,,,,,,,,,,,,,,,,,
18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
