,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004327864179682,0.4995672135820317,0.5000009857765658,0.4999990142234341,0.5000008016323071,0.499999198367693,0.5000005570336642,0.49999944296633586,0.5000006849701332,0.49999931502986683,0.5000023916418732,0.49999760835812673,0.5008013105693747,0.49919868943062534,0.0,complete,False,False,0.5,255.0,32385.0,16202.0,16183.0,cx,100.0,11.0,False,False,65025.0,65025.0,93.88063621520996,9428844.0,108929.0,9319915.0,130250193.0,106.63709759712219,2024-12-07 20:48:19.821434
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5046666666666666,0.49533333333333346,0.009333333333333338,1.0317105144059955,0.9934034735511768,164.99999999999997,83.26999999999998,81.72999999999999,False,False,False,0.038918860285861584,0.07711795301029377,0.03891886028586158,0.07857105037522524,0.07783772057172313,8.339755775541759,0.1649973417976932,0.1599260058842087,0.15541169860780416,0.15644368350378823,0.0,0.0,6.42161194716716,0.07711795301029377,6.42161194716716,0.07857105037522527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4990303030303025,0.5009696969696975,-0.001939393939394986,0.9977614190021066,1.0054637774902786,990.0,494.0399999999999,495.9600000000001,False,False,False,0.01414135642123873,0.02833767074938539,0.01414135642123873,0.028227967693012196,0.02828271284247746,14.583273809394571,0.05790355646825467,0.05803346908940004,0.055722216678260696,0.05541941731341928,0.0,0.0,13.99994285702634,0.028337670749385358,13.999942857026339,0.02822796769301221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5004761904761906,0.49952380952380937,0.0009523809523810961,1.0022454719185416,0.9984311552200602,5543.999999999999,2774.64,2769.36,False,False,False,0.006483253088072413,0.012954168872456767,0.0064832530880724135,0.01297886700186089,0.01296650617614483,13.614831484950017,0.02611797638152212,0.02605946059454473,0.02579760461475334,0.02583814064683047,9.094947017729282e-13,1.6405027088256284e-16,35.94315512027345,0.01295416887245677,35.94315512027346,0.012978867001860885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49971428571428506,0.5002857142857149,-0.0005714285714299188,0.9989358226830604,1.0012223303839165,27720.000000000004,13852.08,13867.920000000016,False,False,False,0.0031306134966928452,0.006264806883033146,0.0031306134966928474,0.006257651192704142,0.0062612269933856905,10.957147238399122,0.012470089253786914,0.012483373776999275,0.012582402988631884,0.012567041911467545,2.1827872842550278e-11,7.874413002363014e-16,86.78060612832573,0.006264806883033143,86.78060612832573,0.006257651192704142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000579124579135,0.4999420875420864,0.00011582491582685059,1.0002461875170352,0.9997829187790519,118800.0000000188,59406.88000000954,59393.12000000936,False,False,False,0.001347475252272686,0.0026946383982797066,0.0013474752522726866,0.0026952626831187776,0.0026949505045453723,23.26745057664551,0.005383959392953234,0.005382634255590741,0.005396688604597894,0.0053978603787194135,2.0372681319713593e-10,1.7148721649587852e-15,160.08005997002067,0.00269463839827971,160.0800599700206,0.002695262683118775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999157287157195,0.5000842712842806,-0.00016854256856170787,0.9996672952979712,1.0003414656755718,415799.9999997251,207864.95999985907,207935.039999867,False,False,False,0.0007351564774602514,0.0014705608070161424,0.0007351564774602555,0.0014700651863580499,0.0014703129549205054,8.723689020926397,0.0029411234805848175,0.002942102331864479,0.0029401894807831877,0.0029391858497013882,9.89530235528946e-10,2.379822596271285e-15,305.6780633277722,0.0014705608070161484,305.6780633277722,0.0014700651863580457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000357864357886,0.4999642135642114,7.157287157729547e-05,1.0001450970966417,0.9998588099844539,1108800.0000005362,554439.6800002704,554360.3200002654,False,False,False,0.0004928583205369531,0.0009856460955524886,0.0004928583205369545,0.0009857871966943404,0.0009857166410739027,13.772210327056296,0.001969101759589491,0.0019688160900909976,0.001973823064376831,0.001974101787838946,2.3283064365386963e-10,2.0998434672957886e-16,546.4813058116373,0.000985646095552488,546.4813058116373,0.0009857871966943372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
