,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000395313787,0.4999604686212998,0.0,complete,False,True,0.5,20.0,190.0,95.0,95.0,cx,1000.0,10.0,False,False,400.0,400.0,658.6410224437714,874338.0,795320.0,79018.0,130250193.0,658.9110827445984,2024-11-13 03:38:11.165555
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5101333333333345,0.48986666666666556,0.020266666666666665,1.0552261049574467,0.9726114422399805,119.99999999999999,61.216,58.784,False,False,False,0.04001505272324965,0.04001505272324956,0.08003010544649951,0.17080907303013024,0.1583521346089097,0.0,4.801806326789956,4.8018063267899525,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4956380952380949,0.5043619047619052,-0.008723809523811299,0.9852509653364887,1.0201342227409589,630.0,312.25199999999995,317.74800000000005,False,False,False,0.017777246023793353,0.01777724602379335,0.03555449204758671,0.07241406380963614,0.07072490575290737,0.0,11.199664994989865,11.199664994989865,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49949735449735444,0.5005026455026456,-0.0010052910052909543,0.9985645062275956,1.002583986425362,3023.9999999999995,1510.48,1513.52,False,False,False,0.00845295019238927,0.00845295019238927,0.01690590038477855,0.033944937902575044,0.033776453943795096,1.3642420526593924e-12,25.561721381785162,25.56172138178516,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5001149206349194,0.4998850793650807,0.00022984126984009991,1.0005909323519024,0.9996715864665636,12599.999999999874,6301.447999999937,6298.551999999939,False,False,False,0.004048421408180105,0.004048421408180105,0.008096842816360215,0.016194921241684847,0.01620473683146254,1.8189894035458565e-10,51.010109743068064,51.01010974306801,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5001511111111114,0.4998488888888887,0.0003022222222238615,1.000639547655462,0.9994305802905841,43200.000000007436,21606.52800000372,21593.472000003705,False,False,False,0.0020880329215506744,0.002088032921550675,0.004176065843101351,0.00835971746479009,0.008345999937930908,1.6007106751203537e-10,90.2030222110043,90.20302221100438,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5001379894179813,0.4998620105820187,0.0002759788359619985,1.0005651557123543,0.9994611874349045,113399.99999992907,56715.64799996383,56684.35199996618,False,False,False,0.0012756755332096461,0.0012756755332096463,0.0025513510664192927,0.005111894232509124,0.005093996064604014,1.8480932340025902e-09,144.66160546588583,144.66160546588577,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000393650793685,0.49996063492063136,7.873015873708335e-05,1.0001659330061279,0.9998509945933266,201600.00000012666,100807.93600006335,100792.06400006186,False,False,False,0.001027812967469285,0.0010278129674692862,0.0020556259349385694,0.004115391951834902,0.004107391724246822,2.9103830456733704e-11,207.2070942419381,207.20709424193825,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.49996402116400407,0.5000359788359959,-7.195767199148035e-05,0.9998639069277465,1.00015173170613,181440.00000118997,90713.47200059122,90726.52800059707,False,False,False,0.0009879752564898182,0.0009879752564898178,0.0019759505129796355,0.0039538254997305055,0.003950264557317747,2.2118911147117615e-09,179.2582305386859,179.25823053868604,,,,,,,,,,,,,,,,,,,,,,,,,
