,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5496445140471391,0.45035548595286073,0.0,complete,False,True,0.1,25.0,300.0,270.0,30.0,cx,1.0,10.0,True,False,625.0,625.0,2782.6346769332886,150235.0,25219.0,125016.0,130250193.0,2782.6526811122894,2024-11-12 17:46:43.761289
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,150.0,150.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.7530434782608695,0.2469565217391305,0.5060869565217392,3.0492957746478866,0.327944572748268,2299.9999999999995,1731.9999999999995,568.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.7008695652173913,0.2991304347826087,0.4017391304347826,2.3430232558139537,0.4267990074441687,37950.0,26598.0,11352.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.65911286780852,0.3408871321914801,0.31822573561703993,1.9335222880700844,0.5171908315565034,637559.9999999999,420223.9999999999,217336.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.6259604743082784,0.3740395256917216,0.25192094861655673,1.6735142446528142,0.5975449585775466,10625999.99997751,6651455.999985688,3974543.999991822,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5995268936504635,0.4004731063495365,0.19905378730092702,1.4970465785215328,0.6679818880369035,173052000.0,103749328.00000001,69302671.99999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5785166855067693,0.4214833144932308,0.15703337101353856,1.3725731615315475,0.7285586138695718,2725569000.0,1576787143.9999995,1148781856.0000005,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5618495832679737,0.43815041673202626,0.12369916653594756,1.282321234471408,0.7798357955229643,41186376000.82919,23140548192.383957,18045827808.445236,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.548648204761388,0.451351795238612,0.09729640952277602,1.2155666833480503,0.822661573156717,593083814377.0046,325394370030.97986,267689444346.02478,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
