,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989913847469382,0.5010086152530618,0.5000076078903024,0.4999923921096977,0.5000083190698429,0.499991680930157,0.5000085041341576,0.4999914958658423,0.5000075005078908,0.4999924994921091,0.5000039713052411,0.499996028694759,0.4979861625881686,0.5020138374118314,0.0,complete,False,False,0.5,100.0,4950.0,2438.0,2512.0,cx,10.0,12.0,False,False,10000.0,10000.0,20.049887657165527,1609707.0,29245.0,1580462.0,130250193.0,22.14299964904785,2024-12-07 21:14:43.164009
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4972727272727272,0.5027272727272727,-0.0054545454545454,0.9954053635136058,1.0175073165093027,219.99999999999997,109.39999999999998,110.59999999999998,False,False,False,0.0281818181818181,0.056672760511883,0.0281818181818181,0.0560578661844484,0.0563636363636363,10.333333333333323,0.1117715603543192,0.1122874805092322,0.115553320921376,0.1135651007579949,2.8421709430404014e-14,1.2918958832001826e-16,6.2,0.056672760511883,6.2,0.0560578661844484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4934680134680133,0.5065319865319868,-0.0130639730639734,0.9749639688419858,1.02727934178399,1485.0,732.7999999999998,752.2000000000002,False,False,False,0.0098684795160793,0.0199982151765528,0.0098684795160794,0.0194824409483886,0.0197369590321587,1.5107929980801502,0.0387594611450019,0.039754762620652,0.0402886601913672,0.0392187972177083,0.0,0.0,14.6546920813779,0.0199982151765528,14.6546920813779,0.0194824409483885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4993265993265995,0.5006734006734006,-0.0013468013468011,0.9974092567583565,1.0027970958874406,9503.999999999998,4745.6,4758.399999999997,False,False,False,0.0035273277508009,0.0070641695346452,0.0035273277508009,0.0070451670611155,0.0070546555016019,5.2380817099402295,0.0140862340770647,0.0141228226844874,0.0141366754640031,0.0140972441204495,0.0,0.0,33.523722943612334,0.0070641695346452,33.523722943612334,0.0070451670611155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4999999999999992,0.5000000000000008,-1.4472364279205509e-15,1.000013035143378,1.0000130182976246,55440.00000000592,27720.00000000292,27720.000000003005,False,False,False,0.0012760571988127,0.0025521143976254,0.0012760571988127,0.0025521143976254,0.0025521143976254,1763439855706.5193,0.0051075964908194,0.0051075299134346,0.0051009958195953,0.005100929414178,0.0,0.0,70.74461110218428,0.0025521143976254,70.74461110218428,0.0025521143976254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.499775533108867,0.5002244668911329,-0.000448933782266,0.9991049168479998,1.0009006557896272,285120.00000006385,142496.00000003207,142624.00000003184,False,False,False,0.0005458054507645,0.0010921011826437,0.0005458054507645,0.0010911210604245,0.0010916109015291,2.431563283162044,0.0021826283857847,0.0021845837699113,0.002183829199258,0.0021818640907325,5.820766091346741e-11,2.0415144820936575e-16,155.62005012203363,0.0010921011826437,155.62005012203363,0.0010911210604246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4998954625621218,0.5001045374378782,-0.0002090748757563,0.9995831641109808,1.0004194673883144,1247399.999999303,623569.5999996422,623830.3999996603,False,False,False,0.0003918419377237,0.0007838477583202,0.0003918419377238,0.0007835200610881,0.0007836838754475,3.7483407444949313,0.0015653163619413,0.0015659691140691,0.0015694304332906,0.0015687723844357,2.3283064365386963e-10,1.8665275264870911e-16,488.7836331163815,0.0007838477583202,488.7836331163815,0.0007835200610881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5001875901875901,0.49981240981241,0.0003751803751799,1.0007511790932673,0.9992504553956628,4435200.000002474,2218432.0000012363,2216768.0000012373,False,False,False,0.0002587764706613,0.0005173588384395,0.0002587764706613,0.0005177471899076,0.0005175529413226,1.379477647449869,0.0010366386314804,0.0010358605147182,0.0010335787379941,0.0010343540324781,0.0,0.0,1147.725402677732,0.0005173588384395,1147.725402677732,0.0005177471899076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999893111004068,0.5000106888995932,-2.1377799186487284e-05,0.99995734907523,1.0000428603269351,11975040.000072995,5987392.000036313,5987648.000036685,False,False,False,0.000113900745384,0.0002278063607667,0.000113900745384,0.0002277966209777,0.0002278014907681,10.655984218998997,0.0004554923035594,0.000455511731556,0.0004557139128214,0.0004556943816112,1.862645149230957e-09,1.5554396053955582e-16,1363.965982012276,0.0002278063607667,1363.965982012276,0.0002277966209777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4999941211052371,0.5000058788947628,-1.1757789525476058e-05,0.9999765269400662,1.0000235581086414,21772799.99893496,10886271.999467593,10886527.999467364,False,False,False,7.267036867375498e-05,0.0001453424462534,7.267036867375229e-05,0.0001453390284817,0.0001453407373475,12.361229722015796,0.0002906489081231,0.0002906557307025,0.0002907140873621,0.0002907072388493,0.0,0.0,1582.2374029825887,0.0001453424462534,1582.2374029825887,0.0001453390284818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.50000448933782,0.4999955106621799,8.978675640188893e-06,1.0000179985635238,0.9999820838628584,19958400.004372977,9979289.602186454,9979110.402186517,False,False,False,7.163444993196029e-05,0.0001432676135104,7.163444993195572e-05,0.0001432701862404,0.0001432688998639,15.956573731504577,0.0002865286274763,0.0002865234704654,0.0002865470217953,0.000286552155703,3.725290298461914e-09,1.8665275260770834e-16,1429.7090058352353,0.0001432676135104,1429.7090058352353,0.0001432701862404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
