,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.0040638518639233,0.9959361481360758,0.0,complete,False,True,0.5,254.0,32131.0,16065.0,16066.0,pyr,1000.0,,501.6831505298615,13007317.0,2623315.0,10384002.0,130250193.0,502.0112974643707,2024-11-29 04:48:55.003211
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4997607973421925,0.5002392026578074,-0.0004784053156149,0.99904364689318,1.0009572685936137,2697127.222222219,1347918.451111109,1349208.77111111,False,False,False,376250,188035,188215,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4982975131170254,0.501702486882975,-0.0034049737659496,0.9932131614752312,1.0068332144478314,507136614.7568818,252704913.9439412,254431700.8129409,False,False,False,495158,246736,248422,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4994665674640556,0.5005334325359444,-0.0010668650718888,0.99786854383236,1.0021360089771485,101593599868.41376,50742606602.59335,50850993265.82041,False,False,False,610199,304774,305425,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4998250145821179,0.5001749854178822,-0.0003499708357641,0.9993003032019449,1.0007001867164589,21146318466867.61,10569458936060.213,10576859530807.398,False,False,False,720060,359904,360156,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.499898266881911,0.5001017331180898,-0.0002034662361787,0.999593150307818,1.000407015286226,4498112772645853.0,2248598779285048.8,2249513993360807.2,False,False,False,820775,410304,410471,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4999720551313886,0.5000279448686077,-5.5889737219056594e-05,0.9998882267725382,1.000111785722113,9.725101680704856e+17,4.862279073663728e+17,4.862822607041091e+17,False,False,False,912511,456230,456281,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5005125439988163,0.4994874560011799,0.0010250879976364,1.0020522797626252,0.9979519234634032,2.126168842273654e+20,1.0641741762174044e+20,1.0619946660562412e+20,False,False,False,994061,497540,496521,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5007190676449597,0.4992809323550393,0.0014381352899203,1.0028804130034306,0.9971278599461284,4.684668849633456e+22,2.345703018613849e+22,2.338965831019601e+22,False,False,False,1064573,533052,531521,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5001197140036989,0.4998802859963109,0.0002394280073879,1.000478970693775,0.9995212586093214,1.0378369403227658e+25,5.190427137766956e+24,5.187942265460805e+24,False,False,False,1123511,561890,561621,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5004967936553725,0.499503206344632,0.0009935873107405,1.0019891510166905,0.9980147978501844,2.3116830022671e+27,1.1569899305823088e+27,1.1546930716848017e+27,False,False,False,1172519,586842,585677,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.499980987618804,0.5000190123811907,-3.802476238671448e-05,0.9999239533668818,1.0000760524166483,5.161895612023925e+29,2.5808496660848928e+29,2.581045945939005e+29,False,False,False,1209738,604846,604892,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4997075230886819,0.5002924769113165,-0.0005849538226346,0.9988307762966055,1.0011705923877612,1.1550451439888807e+32,5.771847479582936e+31,5.778603960305855e+31,False,False,False,1235995,617636,618359,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.4994849157312561,0.500515084268748,-0.0010301685374919,0.9979417832351706,1.002062461758197,2.591239020522168e+34,1.2942848038050575e+34,1.296954216717121e+34,False,False,False,1253193,625951,627242,,,,,,,,,,,,,,,,,,,,,
16,16,16,0.5003227930022136,0.4996772069977879,0.0006455860044256,1.0012920061099135,0.9987096610159378,5.805875336012395e+36,2.9048117639363866e+36,2.901063572076017e+36,False,False,False,1257772,629292,628480,,,,,,,,,,,,,,,,,,,,,
17,17,17,0.5004212077923805,0.4995787922076173,0.0008424155847631,1.0016862516942333,0.998316586963851,1.300671697248229e+39,6.508837016783242e+38,6.49787995569902e+38,False,False,False,1252351,626703,625648,,,,,,,,,,,,,,,,,,,,,
18,18,18,0.4999053947625913,0.5000946052374096,-0.0001892104748182,0.999621650638026,1.0003784925643944,2.910039300042372e+41,1.454744345062337e+41,1.4552949549800377e+41,False,False,False,1236718,618242,618476,,,,,,,,,,,,,,,,,,,,,
