,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000278626077717,0.4999721373922283,0.0,complete,False,True,0.3,24.0,276.0,193.0,83.0,cx,1000.0,10.0,False,False,576.0,576.0,437.4219386577606,912770.0,795096.0,117674.0,130250193.0,437.6029798984528,2024-11-14 15:22:59.138681
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5347166666666684,0.4652833333333317,0.0694333333333335,1.1690671516715194,0.882586234724649,120.0,64.166,55.834,False,False,False,0.0435510906866866,0.0435510906866867,0.0871021813733728,0.2144746198661002,0.1537650904303439,0.0,5.22613088240239,5.226130882402388,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5035523809523811,0.4964476190476189,0.0071047619047601,1.0192240690281555,0.9900766152684136,630.0,317.23799999999994,312.76200000000006,False,False,False,0.0236753550955733,0.0236753550955732,0.0473507101911466,0.1034409442172445,0.0892822152102046,0.0,14.91547371021118,14.91547371021118,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5011521164021167,0.4988478835978833,0.0023042328042324,1.0057776681897037,0.9964532646100996,3023.9999999999995,1515.4839999999997,1508.516,False,False,False,0.0117196333767903,0.0117196333767903,0.0234392667535807,0.0493932748015676,0.0450030916323711,1.3642420526593924e-12,35.44017133141404,35.440171331413985,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5006276190476188,0.4993723809523812,0.0012552380952368,1.0027853594477407,0.9977488486227626,12599.999999999874,6307.907999999937,6292.091999999939,False,False,False,0.0057377689516226,0.0057377689516226,0.0114755379032452,0.0236656969721565,0.0223645048931452,1.8189894035458562e-10,72.29588879044317,72.29588879044324,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5003500000000016,0.4996499999999983,0.0007000000000032,1.0014756554306412,0.9986735715140144,43200.00000000744,21615.120000003724,21584.880000003694,False,False,False,0.0030323806897322,0.0030323806897322,0.0060647613794644,0.0123091412331014,0.0119820855813071,1.6007106751203534e-10,130.99884579645482,130.99884579645484,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000438800705355,0.4999561199294645,8.776014107041178e-05,1.0002051871602975,0.9998540633457546,113399.99999992907,56704.975999963564,56695.02399996668,False,False,False,0.0019234113682534,0.0019234113682534,0.0038468227365069,0.0077090834053994,0.0076888145088144,1.8480932340025902e-09,218.11484915980864,218.1148491598086,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999363492063612,0.5000636507936387,-0.0001273015872776,0.9997620526664562,1.0002713276343014,201600.00000012663,100787.16800006515,100812.8320000604,False,False,False,0.0014428754691738,0.0014428754691738,0.0028857509383477,0.0057616662296436,0.0057839911409768,2.9103830456733704e-11,290.8836945856368,290.88369458563665,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999472663139142,0.5000527336860858,-0.0001054673721725,0.9998044361035452,1.0002263622966594,181440.00000119,90710.43200059076,90729.56800059749,False,False,False,0.0013863331262319,0.0013863331262319,0.0027726662524639,0.0055365240001507,0.0055558075649348,2.211891114711761e-09,251.53628242517917,251.53628242517945,,,,,,,,,,,,,,,,,,,,,,,,,
