,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000782786044909,0.4999217213955089,0.0,complete,False,True,0.3,19.0,171.0,120.0,51.0,cx,1000.0,10.0,False,False,361.0,361.0,660.3534069061279,868860.0,795184.0,73676.0,130250193.0,660.6224672794342,2024-11-13 03:27:15.041099
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5310166666666679,0.4689833333333317,0.0620333333333335,1.1560308498756529,0.8985395188947122,120.0,63.722,56.278,False,False,False,0.0479805487208674,0.0479805487208674,0.0959610974417351,0.2350301283840399,0.1713221813675499,0.0,5.757665846504129,5.757665846504129,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5048539682539686,0.4951460317460315,0.0097079365079347,1.0249207977902808,0.9851741452496128,630.0,318.05799999999994,311.94200000000006,False,False,False,0.0244420033825478,0.0244420033825478,0.0488840067650958,0.1081379652118636,0.0912005331775283,0.0,15.39846213100518,15.39846213100518,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5029748677248673,0.4970251322751325,0.0059497354497352,1.0131729308849704,0.9892445057270568,3023.9999999999995,1520.996,1503.004,False,False,False,0.0118877744024738,0.0118877744024738,0.0237755488049476,0.0503638068976656,0.0454876658647122,1.3642420526593924e-12,35.948629793080855,35.94862979308084,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5008638095238089,0.499136190476191,0.0017276190476178,1.0037474718603674,0.9968178295806662,12599.999999999874,6310.883999999936,6289.115999999938,False,False,False,0.0058725624792819,0.0058725624792819,0.0117451249585638,0.0243521205992328,0.0227978746938348,1.8189894035458562e-10,73.99428723895012,73.99428723895015,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5002107407407428,0.4997892592592573,0.0004214814814849,1.0009301580586287,0.999241217618102,43200.00000000744,21609.104000003725,21590.896000003693,False,False,False,0.0032641217726212,0.0032641217726212,0.0065282435452425,0.0133021855179082,0.0128505997822568,1.6007106751203534e-10,141.01006057726374,141.0100605772637,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000419047618923,0.4999580952381076,8.380952378562364e-05,1.000199091400252,0.9998631605768536,113399.99999992907,56704.75199996349,56695.24799996666,False,False,False,0.0019714539915688,0.0019714539915688,0.0039429079831376,0.0079797745856088,0.0078051439445906,1.8480932340025902e-09,223.56288264377068,223.5628826437707,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000176190476315,0.4999823809523683,3.523809526203003e-05,1.0000861220355617,0.999944886955889,201600.00000012663,100803.5520000652,100796.44800006026,False,False,False,0.0013917537709044,0.0013917537709044,0.0027835075418089,0.0056207329168547,0.0055194595264503,2.9103830456733704e-11,280.5775602145156,280.5775602145153,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999970017636488,0.5000029982363511,-5.996472702333e-06,1.000004875644242,1.0000288887767124,181440.00000119,90719.45600059062,90720.5440005974,False,False,False,0.0014525681868522,0.0014525681868522,0.0029051363737044,0.0058068883513011,0.0058161904674678,2.211891114711761e-09,263.55397182418966,263.5539718241898,,,,,,,,,,,,,,,,,,,,,,,,,
