,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.995191086061448,0.0048089139385514,0.0,complete,False,True,0.5,213.0,22578.0,11289.0,11289.0,pyr,1000.0,,348.0308413505554,9474052.0,1843290.0,7630762.0,130250193.0,348.2808585166931,2024-11-29 02:48:21.549115
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5003255053271729,0.4996744946728242,0.0006510106543487,1.0013028694906172,0.9986988257695896,1587385.6950012776,794209.5500006399,793176.1450006332,False,False,False,314895,157550,157345,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4995771373892657,0.5004228626107343,-0.0008457252214685,0.9983099788505736,1.0016928821560735,249952560.25379357,124870584.53470814,125081975.71908544,False,False,False,413846,206748,207098,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4994731399871998,0.5005268600128044,-0.0010537200256046,0.9978947782630934,1.0021096630454074,41802952183.70682,20879451787.930817,20923500395.77618,False,False,False,507725,253595,254130,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5003141642726403,0.4996858357273623,0.000628328545278,1.0012574471805138,0.9987441320071532,7249037197012.587,3626795987004.636,3622241210007.97,False,False,False,595230,297802,297428,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4997228989218226,0.5002771010781757,-0.000554202156353,0.9988922096271072,1.0011090189333904,1286130186400485.5,642708705138914.8,643421481261568.6,False,False,False,674844,337235,337609,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5010414113367105,0.4989585886632919,0.0020828226734186,1.0041743397563283,0.995843012920106,2.3203598746508058e+17,1.1625963864041123e+17,1.157763488246699e+17,False,False,False,746583,374069,372514,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4995107390311579,0.5004892609688361,-0.0009785219376781,0.9980448692629608,1.0019589607614363,4.233566866721296e+19,2.114712114333778e+19,2.118854752387492e+19,False,False,False,809384,404296,405088,,,,,,,,,,,,,,,,,,,,,
