,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999961511760417,0.5000038488239581,0.0,complete,False,True,0.5,378.0,71253.0,35627.0,35626.0,cx,1000.0,10.0,False,False,142884.0,142884.0,449.411438703537,25831502.0,793968.0,25037534.0,130250193.0,450.380256652832,2024-11-29 20:57:46.582233
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4978666666666659,0.5021333333333341,-0.0042666666666666,1.0087878270210326,1.0265351610284068,120.0,59.74399999999999,60.256,False,False,False,0.0462409630810892,0.0462409630810892,0.0924819261621788,0.189754158898833,0.1955613282398473,0.0,5.548915569730711,5.548915569730711,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4996253968253967,0.5003746031746031,-0.0007492063492081,1.0019572834102626,1.0046655007825214,630.0,314.76399999999995,315.23600000000005,False,False,False,0.0202518971922163,0.0202518971922163,0.0405037943844327,0.0856141556401542,0.0782847704336442,0.0,12.758695231096327,12.758695231096327,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5000052910052907,0.4999947089947094,1.0582010582330074e-05,1.0007534691302116,1.0007027668083377,3023.9999999999995,1512.016,1511.9839999999997,False,False,False,0.0095254613499914,0.0095254613499914,0.0190509226999829,0.0384959339483238,0.0380474193307886,1.3642420526593924e-12,28.80499512237413,28.804995122374173,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4997917460317457,0.5002082539682543,-0.0004165079365087,0.9993329846777776,1.0009950444285205,12599.999999999874,6297.375999999937,6302.623999999939,False,False,False,0.0045204349875532,0.0045204349875532,0.0090408699751064,0.018339914908747,0.0178835710292887,1.8189894035458562e-10,56.95748084316941,56.957480843169485,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4999407407407412,0.5000592592592588,-0.0001185185185171,0.9998105492973304,1.0002841175370685,43200.00000000744,21597.44000000372,21602.560000003712,False,False,False,0.0024311761112572,0.0024311761112572,0.0048623522225145,0.0097840122841864,0.0096774740775958,1.6007106751203534e-10,105.02680800633178,105.02680800633163,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000756261022828,0.4999243738977172,0.0001512522045666,1.0003206180255966,0.9997154754214964,113399.99999992907,56708.57599996371,56691.42399996629,False,False,False,0.0014999251957842,0.0014999251957842,0.0029998503915685,0.0060224175193822,0.005979612068033,1.8480932340025902e-09,170.09151720183456,170.09151720183445,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999898412698406,0.5000101587301593,-2.0317460319002237e-05,0.999969813645872,1.0000510133007174,201600.00000012663,100797.95200006229,100802.04800006303,False,False,False,0.001140803975826,0.001140803975826,0.0022816079516521,0.0045794341481888,0.0045484713301009,2.9103830456733704e-11,229.98608152668297,229.9860815266832,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999834215167379,0.5000165784832622,-3.315696652405534e-05,0.9999467693752314,1.0000794779968436,181440.00000119,90716.99200059118,90723.00800059712,False,False,False,0.0012805880246271,0.0012805880246271,0.0025611760492543,0.0051080233864579,0.0051392249522017,2.211891114711761e-09,232.3498911898786,232.3498911898783,,,,,,,,,,,,,,,,,,,,,,,,,
