,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999610441463636,0.5000389558536362,0.0,complete,False,True,0.5,145.0,10440.0,5220.0,5220.0,cx,1000.0,10.0,False,False,21025.0,21025.0,437.10168075561523,4141916.0,793968.0,3347948.0,130250193.0,437.3985764980316,2024-11-30 02:45:14.811219
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5031833333333343,0.4968166666666656,0.006366666666666657,1.0278870030342457,1.0021642058470723,119.99999999999999,60.38199999999999,59.618,False,False,False,0.042650123746075505,0.04265012374607553,0.08530024749215134,0.17702854672650345,0.1771031079669161,0.0,5.118014849529061,5.118014849529055,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4991206349206354,0.5008793650793646,-0.0017587301587319237,0.9997976850591379,1.0065791052286202,630.0,314.44599999999997,315.55400000000003,False,False,False,0.01985568263825227,0.019855682638252263,0.0397113652765045,0.08376898039685386,0.07698068423048364,0.0,12.509080062098903,12.509080062098903,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5000383597883604,0.49996164021163964,7.671957671977672e-05,1.0008041852075844,1.0005079399856134,3023.9999999999995,1512.116,1511.8839999999998,False,False,False,0.009039740896170191,0.009039740896170195,0.018079481792340393,0.03603685802169085,0.03665506930876207,1.3642420526593924e-12,27.336176470018632,27.336176470018653,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5002307936507939,0.49976920634920613,0.00046158730158641427,1.0010798440294164,0.999229141227499,12599.999999999874,6302.907999999937,6297.091999999939,False,False,False,0.004385211536712788,0.004385211536712789,0.008770423073425572,0.017818841378454547,0.017335526410512104,1.8189894035458565e-10,55.25366536257979,55.25366536257979,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000114814814828,0.49998851851851717,2.2962962964493218e-05,1.0000875023701479,0.9999961556418194,43200.000000007436,21600.49600000372,21599.504000003708,False,False,False,0.002286239597066953,0.0022862395970669543,0.004572479194133905,0.009093381706144547,0.009204427688636682,1.6007106751203537e-10,98.76555059330916,98.76555059330897,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999634567901134,0.5000365432098866,-7.30864197718046e-05,0.9998670918659275,1.0001594126628204,113399.99999992907,56695.855999963744,56704.14399996636,False,False,False,0.001286513472183803,0.0012865134721838025,0.002573026944367607,0.0051516236353292486,0.005141198475489024,1.8480932340025902e-09,145.8906277455543,145.8906277455544,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999525396825404,0.5000474603174596,-9.492063491874076e-05,0.9998185793664963,1.0001982688240327,201600.00000012666,100790.43200006288,100809.56800006243,False,False,False,0.0010250527581366342,0.0010250527581366349,0.002050105516273267,0.004099058772356626,0.004101652789836518,2.9103830456733704e-11,206.65063604047546,206.6506360404755,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999377425043936,0.5000622574956064,-0.00012451499121334499,0.9997603812903973,1.0002584553731264,181440.00000118997,90708.70400059118,90731.29600059689,False,False,False,0.0010832196938592952,0.0010832196938592954,0.0021664393877185903,0.00433042994625902,0.004335864860189963,2.2118911147117615e-09,196.5393812551173,196.5393812551174,,,,,,,,,,,,,,,,,,,,,,,,,
