,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.3380522733469948,0.6619477266530084,0.0,complete,False,True,0.5,99.0,4851.0,2425.0,2426.0,pyr,1000.0,,76.11432194709778,2133403.0,433097.0,1700306.0,130250193.0,76.19534063339233,2024-11-14 22:39:49.400061
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.49607474300149823,0.5039252569984999,-0.007850513997001632,0.984421273020207,1.0158252644541066,156888.96299993957,77828.65199996659,79060.31099997269,False,False,False,144067,71468,72599,,,,,,,,,,,,,,,,,,,,,
4,4,0.4993358393968234,0.5006641606031765,-0.0013283212063530988,0.9973468817804877,1.0026601759808742,11276633.046933353,5630827.028060424,5645806.018872928,False,False,False,185949,92851,93098,,,,,,,,,,,,,,,,,,,,,
5,5,0.49882180071856996,0.5011781992814293,-0.002356398562859282,0.9952982819958295,1.0047239285842455,857704650.1758103,427841778.08538884,429862872.09042084,False,False,False,223222,111348,111874,,,,,,,,,,,,,,,,,,,,,
6,6,0.4988740778067357,0.5011259221932673,-0.0022518443865316064,0.9955064300472105,1.0045138532682067,67101329593.16027,33475113920.393654,33626215672.76682,False,False,False,254014,126721,127293,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000862013231898,0.4999137986768088,0.0001724026463810758,1.0003448647483575,0.999655254142336,5349490208884.081,2675206237576.4375,2674283971307.636,False,False,False,278418,139233,139185,,,,,,,,,,,,,,,,,,,,,
8,8,0.5007219017535761,0.4992780982464215,0.0014438035071545868,1.002891782179562,0.9971165561120888,429702514315443.44,215161460156322.1,214541054159120.3,False,False,False,295054,147740,147314,,,,,,,,,,,,,,,,,,,,,
9,9,0.5009019606554659,0.49909803934453584,0.0018039213109301093,1.0036143626476657,0.996398653923076,3.466979655170507e+16,1.7366169068275182e+16,1.730362748342995e+16,False,False,False,304337,152443,151894,,,,,,,,,,,,,,,,,,,,,
10,10,0.49955164261840873,0.5004483573815948,-0.0008967147631860174,0.998208177227561,1.0017950391644914,2.8015290187188173e+18,1.399508423144124e+18,1.402020595574703e+18,False,False,False,306675,153200,153475,,,,,,,,,,,,,,,,,,,,,
11,11,0.4982980314062037,0.5017019685938023,-0.0034039371875986863,0.9932152205877537,1.0068311271027757,2.2594379184163045e+20,1.1258734668313752e+20,1.133564451584943e+20,False,False,False,302297,150634,151663,,,,,,,,,,,,,,,,,,,,,
12,12,0.5003856076220576,0.4996143923779312,0.0007712152441264772,1.0015436209522626,0.9984587581409636,1.8220382179261694e+22,9.117217007875974e+21,9.103165171385517e+21,False,False,False,293044,146635,146409,,,,,,,,,,,,,,,,,,,,,
13,13,0.5026050799058152,0.4973949200941803,0.005210159811634882,1.0104748955028497,0.9896336905058516,1.4657029463925392e+24,7.366697464898108e+23,7.290331999027216e+23,False,False,False,279454,140455,138999,,,,,,,,,,,,,,,,,,,,,
14,14,0.49988554947695985,0.5001144505230399,-0.0002289010460801177,0.9995423026752361,1.0004579069075303,1.1735590081156629e+26,5.866451896155341e+25,5.869138185001285e+25,False,False,False,262122,131031,131091,,,,,,,,,,,,,,,,,,,,,
15,15,0.49972270736936786,0.5002772926306364,-0.0005545852612684462,0.9988914442661344,1.001109785993492,9.329248923235842e+27,4.662037529642175e+27,4.667211393593706e+27,False,False,False,241622,120744,120878,,,,,,,,,,,,,,,,,,,,,
16,16,0.4984153909994258,0.5015846090005704,-0.003169218001144691,0.9936815884214241,1.0063585877530583,7.367508476456405e+29,3.672079617984603e+29,3.695428858471775e+29,False,False,False,219297,109301,109996,,,,,,,,,,,,,,,,,,,,,
17,17,0.4996047067944486,0.5003952932055461,-0.0007905864110974609,0.998420076244057,1.0015824238649993,5.776271841790504e+31,2.8858525998827744e+31,2.890419241907699e+31,False,False,False,196057,97951,98106,,,,,,,,,,,,,,,,,,,,,
18,18,0.5020419275796341,0.4979580724203712,0.00408385515926289,1.0082012028430685,0.9918655097614031,4.4913001980513096e+33,2.2548210087684718e+33,2.2364791892828615e+33,False,False,False,172631,86668,85963,,,,,,,,,,,,,,,,,,,,,
19,19,0.49927820169107434,0.500721798308927,-0.0014435966178527066,0.9971169686985305,1.0028913672036215,3.474882939267985e+35,1.7349333050047144e+35,1.7399496342632757e+35,False,False,False,150319,75051,75268,,,,,,,,,,,,,,,,,,,,,
20,20,0.5001755138655951,0.49982448613440644,0.00035102773118870085,1.0007023019898516,0.9992981908920815,2.6477671683187085e+37,1.3243483040102618e+37,1.323418864308451e+37,False,False,False,128195,64120,64075,,,,,,,,,,,,,,,,,,,,,
