,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5001213489363928,0.4998786510636169,0.0,complete,False,True,0.5,82.0,3321.0,1661.0,1660.0,pyr,1000.0,,51.552669048309326,1376505.0,340039.0,1036466.0,130250193.0,51.61768364906311,2024-11-14 22:41:41.360480
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4985608587440499,0.5014391412559496,-0.0028782825118997,0.9942599564431877,1.0057731818722204,88253.24711116288,43999.61466669221,44253.63244447063,False,False,False,118126,58893,59233,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4995116865291462,0.5004883134708529,-0.0009766269417066,0.998048651855757,1.001955163348615,5222213.091002719,2608556.4685013536,2613656.6225013603,False,False,False,151542,75697,75845,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4996134486498521,0.5003865513501481,-0.0007731027002959,0.9984549890515444,1.0015474017010253,325156927.3563971,162452773.828919,162704153.52747816,False,False,False,179795,89828,89967,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4989584670214178,0.5010415329785866,-0.0020830659571687,0.995842528373276,1.0041748283571654,20862972742.898422,10409756897.30622,10453215845.592293,False,False,False,202586,101082,101504,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.499616354269433,0.500383645730567,-0.0007672914611339,0.998466593647333,1.0015357612987987,1358425892277.3723,678691791844.8224,679734100432.55,False,False,False,218952,109392,109560,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4999104478915931,0.500089552108405,-0.0001791042168119,0.9996418557115284,1.0003582726017577,89165128227821.61,44574579188681.63,44590549039139.81,False,False,False,228917,114438,114479,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5008605037388905,0.4991394962611148,0.0017210074777755,1.0034479489013934,0.9965638986006516,5865472921608818.0,2937783722183814.0,2927689199425035.0,False,False,False,232422,116411,116011,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5003598016511632,0.4996401983488385,0.0007196033023247,1.0014402430082745,0.9985618283084492,3.843398957202715e+17,1.923082339892238e+17,1.9203166173104835e+17,False,False,False,229293,114729,114564,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5011535016691875,0.4988464983308153,0.0023070033383721,1.0046246758192985,0.9953966133516212,2.5111641731732333e+19,1.2584787186519757e+19,1.2526854545212643e+19,False,False,False,221066,110788,110278,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5003994546367846,0.499600545363215,0.0007989092735696,1.001599096079827,0.9984034569459124,1.636096414502047e+21,8.18701753550023e+20,8.173946609520234e+20,False,False,False,209035,104601,104434,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5008957288961589,0.4991042711038377,0.001791457792321,1.003589345746048,0.9964234915792376,1.0592596236314306e+23,5.305786212691363e+22,5.286810023622907e+22,False,False,False,193697,97022,96675,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.5026838189498111,0.4973161810501897,0.0053676378996213,1.0107932098414465,0.989322039625554,6.828874576979889e+24,3.432764751485526e+24,3.396109825494368e+24,False,False,False,176614,88781,87833,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.4979261782790137,0.5020738217209887,-0.0041476434419749,0.9917389768943582,1.0083298360739146,4.361654900304136e+26,2.171782155480371e+26,2.1898727448237755e+26,False,False,False,157921,78633,79288,,,,,,,,,,,,,,,,,,,,,
16,16,16,0.4989948658615981,0.5010051341384026,-0.0020102682768045,0.995987529588371,1.0040286351911327,2.752698188542327e+28,1.3735822633491426e+28,1.3791159251931863e+28,False,False,False,138290,69006,69284,,,,,,,,,,,,,,,,,,,,,
17,17,17,0.5000674900452154,0.4999325099547794,0.0001349800904359,1.0002699966250408,0.9997300762534598,1.713854950362184e+30,8.570431433291846e+29,8.568118070329906e+29,False,False,False,118536,59276,59260,,,,,,,,,,,,,,,,,,,,,
18,18,18,0.4990751909931672,0.5009248090068338,-0.0018496180136665,0.9963075935142168,1.0037060908797846,1.052025476077201e+32,5.250398154029068e+31,5.269856606742953e+31,False,False,False,99480,49648,49832,,,,,,,,,,,,,,,,,,,,,
