,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.00011541038015904709,0.9998845896198411,0.0,complete,False,True,0.5,136.0,9180.0,4590.0,4590.0,pyr,1000.0,,139.82063102722168,3695942.0,746228.0,2949714.0,130250193.0,139.93865847587585,2024-11-15 01:44:43.245799
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.49864360035099836,0.5013563996490018,-0.002712799298003487,0.994589080143581,1.0054403571931816,409840.53333296353,204364.3591109223,205476.17422204133,False,False,False,199425,99442,99983,,,,,,,,,,,,,,,,,,,,,
4,4,0.4982672610416674,0.5017327389583326,-0.0034654779166651732,0.9930929802909414,1.006955058434745,40875059.48801874,20366703.93601032,20508355.552008424,False,False,False,259993,129546,130447,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002026778815106,0.4997973221184913,0.0004053557630193623,1.0008110402858927,0.9991896169673938,4321049511.866457,2161400537.0941963,2159648974.7722692,False,False,False,315772,157950,157822,,,,,,,,,,,,,,,,,,,,,
6,6,0.5006441532810727,0.49935584671892635,0.001288306562146357,1.0025799368738972,0.9974267020723139,471488039358.6625,236047730246.87067,235440309111.79138,False,False,False,364820,182645,182175,,,,,,,,,,,,,,,,,,,,,
7,7,0.49973942200851323,0.500260577991486,-0.0005211559829728315,0.9989582309582233,1.001042855456306,52529770477365.71,26251197136598.6,26278573340767.07,False,False,False,406788,203288,203500,,,,,,,,,,,,,,,,,,,,,
8,8,0.49849272655567034,0.5015072734443334,-0.003014546888663136,0.9939890265838831,1.0060473237182257,5932284657493305.0,2957200753618208.5,2975083903875119.0,False,False,False,441194,219932,221262,,,,,,,,,,,,,,,,,,,,,
9,9,0.4997798081979748,0.5002201918020271,-0.00044038360405230495,0.9991196204965941,1.0008811552544312,6.758686886442592e+17,3.377855235776446e+17,3.380831650666159e+17,False,False,False,467774,233784,233990,,,,,,,,,,,,,,,,,,,,,
