,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5170149378594794,0.48298506214052095,0.0,complete,False,True,0.1,19.0,171.0,154.0,17.0,pyr,1000.0,,2.4796109199523926,100947.0,29017.0,71930.0,130250193.0,2.4866113662719727,2024-11-14 18:03:23.276262
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.7597087378641026,0.24029126213589813,0.5194174757282045,3.161616161616584,0.3162939297124178,975.020888889065,740.731888889047,234.28900000001872,False,False,False,24308,18467,5841,,,,,,,,,,,,,,,,,,,,,
4,4,0.7137565555433231,0.28624344445667665,0.42751311108664647,2.4935297885969616,0.4010379200493416,11689.022062498085,8343.116124998543,3345.9059374995386,False,False,False,27267,19462,7805,,,,,,,,,,,,,,,,,,,,,
5,5,0.671148417768484,0.328851582231517,0.34229683553696705,2.040885475490838,0.48998339789717865,140350.5041599538,94196.01879996202,46154.485359991915,False,False,False,26924,18070,8854,,,,,,,,,,,,,,,,,,,,,
6,6,0.634813439135593,0.3651865608644058,0.26962687827118714,1.7383263985207273,0.5752659574467576,1629548.2641115405,1034459.1377780825,595089.1263334559,False,False,False,23692,15040,8652,,,,,,,,,,,,,,,,,,,,,
7,7,0.6077882278347327,0.3922117721652683,0.2155764556694644,1.5496430014819285,0.6453099191515057,18171231.506247576,11044260.594756875,7126970.91149072,False,False,False,18926,11503,7423,,,,,,,,,,,,,,,,,,,,,
8,8,0.581888533373018,0.41811146662698134,0.1637770667460367,1.3917067093788906,0.7185421994884923,187699098.44407907,109219953.10906291,78479145.33501606,False,False,False,13439,7820,5619,,,,,,,,,,,,,,,,,,,,,
9,9,0.5647893772893834,0.4352106227106152,0.1295787545787682,1.2977380326144499,0.7705715443858722,1831708725.0147147,1034529630.1765912,797179094.838121,False,False,False,8736,4934,3802,,,,,,,,,,,,,,,,,,,,,
10,10,0.5563159953070019,0.4436840046929959,0.11263199061400597,1.2538563243719838,0.7975395430579877,16502248864.418865,9180465001.813023,7321783862.605806,False,False,False,5114,2845,2269,,,,,,,,,,,,,,,,,,,,,
11,11,0.553055868016499,0.44694413198349975,0.10611173603299925,1.2374161073825591,0.8081355932203332,135136807516.98781,74738204382.28624,60398603134.7014,False,False,False,2667,1475,1192,,,,,,,,,,,,,,,,,,,,,
12,12,0.5186084142394823,0.48139158576051677,0.03721682847896558,1.0773109243697505,0.9282371294851771,999874722209.7098,518543444123.32056,481331278086.3884,False,False,False,1236,641,595,,,,,,,,,,,,,,,,,,,,,
13,13,0.4895833333333334,0.5104166666666659,-0.020833333333332423,0.9591836734693895,1.0425531914893598,6286338231667.259,3077686425920.429,3208651805746.8247,False,False,False,480,235,245,,,,,,,,,,,,,,,,,,,,,
14,14,0.5222929936305724,0.4777070063694266,0.04458598726114573,1.0933333333333317,0.9146341463414648,33685297977420.36,17593595121964.742,16091702855455.58,False,False,False,157,82,75,,,,,,,,,,,,,,,,,,,,,
15,15,0.6046511627906949,0.3953488372093017,0.20930232558139314,1.5294117647058776,0.6538461538461559,152699055505174.28,92329661468244.48,60369394036929.27,False,False,False,43,26,17,,,,,,,,,,,,,,,,,,,,,
16,16,0.5555555555555541,0.4444444444444477,0.11111111111110639,1.2499999999999876,0.800000000000008,533711497144041.5,296506387302244.5,237205109841797.97,False,False,False,9,5,4,,,,,,,,,,,,,,,,,,,,,
17,17,0.5,0.5,0.0,1.0,1.0,1996134349948952.0,998067174974476.0,998067174974476.0,False,False,False,2,1,1,,,,,,,,,,,,,,,,,,,,,
18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
