,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.0107528901532817,0.9892471098467182,0.0,complete,False,True,0.5,98.0,4753.0,2377.0,2376.0,pyr,1000.0,,73.41671228408813,2098393.0,427143.0,1671250.0,130250193.0,73.49372911453247,2024-11-14 22:40:29.140048
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.500084067758615,0.4999159322413874,0.0001681355172276,1.0003363275830677,0.9996637854951445,152321.57422222194,76173.59244444454,76147.98177777776,False,False,False,142742,71383,71359,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5026329447892322,0.4973670552107689,0.0052658895784632,1.0105875319309836,0.9895233895170332,10880414.81800562,5468854.940502564,5411559.87750307,False,False,False,184964,92969,91995,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5014013919443576,0.4985986080556425,0.0028027838887151,1.005621323131336,0.994410099505615,820092288.9450184,411195415.1998666,408896873.745152,False,False,False,222279,111451,110828,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5011861508027159,0.4988138491972844,0.0023723016054314,1.004755885605921,0.9952666257803972,63716874788.11752,31934015216.235237,31782859571.882305,False,False,False,253762,127182,126580,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5010265980589945,0.4989734019410072,0.0020531961179873,1.0041148408111544,0.9959020217171272,5027661707059.903,2518992241279.7007,2508669465780.2114,False,False,False,278103,139337,138766,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.50024069102053,0.4997593089794683,0.0004813820410617,1.00096322776267,0.9990376991522228,400129909842631.25,200161262597660.25,199968647244970.38,False,False,False,294984,147563,147421,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4997752705775061,0.5002247294224913,-0.0004494588449852,0.9991014861550246,1.000899321898152,3.201505279944287e+16,1.6000331675394706e+16,1.6014721124048084e+16,False,False,False,304811,152337,152474,,,,,,,,,,,,,,,,,,,,,
