,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006644540644476,0.4993355459355523,0.5000296565439966,0.4999703434560034,0.5000313753228827,0.4999686246771172,0.5000331985781225,0.4999668014218775,0.5000350023297021,0.4999649976702979,0.5000367677851325,0.4999632322148675,0.5009552806193049,0.499044719380695,0.0,complete,False,False,0.5,65.0,2080.0,1041.0,1039.0,cx,10.0,12.0,False,False,4225.0,4225.0,19.93619441986084,660437.0,29296.0,631141.0,130250193.0,20.95188784599304,2024-12-07 20:39:43.214516
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5063636363636362,0.4936363636363636,0.0127272727272727,1.0335595939085471,0.9822847703923444,219.99999999999997,111.39999999999998,108.59999999999998,False,False,False,0.0307079013710082,0.0606439703915782,0.0307079013710082,0.0622075350057257,0.0614158027420164,4.825527358301297,0.1251970960263863,0.121131956748557,0.1225272395692102,0.1247369838791966,2.8421709430404014e-14,1.2918958832001826e-16,6.755738301621815,0.0606439703915782,6.755738301621815,0.0622075350057257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5037037037037034,0.4962962962962964,0.007407407407407,1.016007660534629,0.9863399158292064,1485.0,747.9999999999998,737.0000000000002,False,False,False,0.011526762807154,0.0228840143965557,0.011526762807154,0.0232255668502357,0.023053525614308,3.112225957931746,0.046606445432359,0.0458721397905941,0.0457067807441725,0.0463397861230702,0.0,0.0,17.117242768623747,0.0228840143965558,17.117242768623747,0.0232255668502357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4966329966329968,0.5033670033670031,-0.0067340067340064,0.986885664441569,1.0138311062230057,9503.999999999998,4720.000000000001,4783.999999999997,False,False,False,0.0057830181943829,0.0116444501947915,0.0057830181943829,0.0114886715968678,0.0115660363887659,1.7175564037318278,0.022946131934441,0.023251054059464,0.0233429580870449,0.0230245037302203,0.0,0.0,54.961804919416,0.0116444501947915,54.961804919416,0.0114886715968679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4994083694083686,0.5005916305916313,-0.0011832611832626,0.9976619079830208,1.0023952983480693,55440.00000000592,27687.200000002915,27752.800000003004,False,False,False,0.0017958847197132,0.0035960244756025,0.0017958847197132,0.0035875244609878,0.0035917694394265,3.0354831969750875,0.0071451870067151,0.0071619322633662,0.0072225705682745,0.0072053116970692,0.0,0.0,99.56384886091377,0.0035960244756025,99.56384886091377,0.0035875244609878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5001683501683503,0.4998316498316497,0.0003367003367004,1.0006772429445456,0.9993304358262926,285120.00000006385,142608.000000032,142512.00000003193,False,False,False,0.0006719962909056,0.0013435402113697,0.0006719962909056,0.0013444452569819,0.0013439925818112,3.991657967977587,0.0026891879940104,0.0026873679929978,0.0026868174385533,0.0026886176406022,5.820766091346741e-11,2.0415144820936575e-16,191.59958246305192,0.0013435402113696,191.59958246305192,0.0013444452569819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5002020202020084,0.4997979797979915,0.0004040404040167,1.0008090450431304,0.9991928816301522,1247399.999999303,623951.9999996364,623447.9999996664,False,False,False,0.0002821432181494,0.0005640585338609,0.0002821432181494,0.0005645145229747,0.0005642864362988,1.3966089299213644,0.0011294764942512,0.0011285634355978,0.0011276716349708,0.0011285825346664,2.3283064365386963e-10,1.8665275264870911e-16,351.9454503193923,0.0005640585338609,351.9454503193923,0.0005645145229747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5001067821067795,0.4998932178932205,0.000213564213559,1.000427683777464,0.9995734263140004,4435200.000002474,2218073.6000012257,2217126.400001248,False,False,False,0.0002407867461326,0.0004814706673608,0.0002407867461326,0.0004816763610984,0.0004815734922652,2.25493533883742,0.0009635340272252,0.0009631221155207,0.0009627612442533,0.0009631721081297,0.0,0.0,1067.937376447975,0.0004814706673608,1067.937376447975,0.0004816763610984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
