,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49781713970228475,0.5021828602977151,0.0,complete,False,True,0.9,10.0,45.0,5.0,40.0,cx,1.0,10.0,True,False,100.0,100.0,0.6351428031921387,48349.0,16855.0,31494.0,130250193.0,0.6491460800170898,2024-11-12 18:21:22.084680
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,22.5,22.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.23333333333333334,0.7666666666666666,-0.5333333333333333,0.30434782608695654,3.2857142857142856,119.99999999999999,27.999999999999996,91.99999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.6888888888888888,0.3111111111111112,0.3777777777777776,2.2142857142857135,0.45161290322580666,630.0,433.99999999999994,196.00000000000006,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.367724867724868,0.632275132275132,-0.264550264550264,0.5815899581589966,1.7194244604316524,3023.999999999998,1112.0000000000002,1911.999999999998,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.585396825396828,0.41460317460317203,0.17079365079365602,1.4119448698315618,0.7082429501084523,12599.999999999693,7375.999999999853,5223.99999999984,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4525925925925717,0.5474074074074283,-0.09481481481485665,0.8267929634640709,1.209492635024652,43200.000000007276,19552.00000000239,23648.000000004886,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5183068783067919,0.48169312169320805,0.03661375661358382,1.0760105448150934,0.9293589220093048,113399.99999993092,58775.9999999544,54623.99999997652,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5019047619047081,0.4980952380952918,0.0038095238094163716,1.0076481835561888,0.9924098671728889,201600.0000001267,101184.00000005275,100416.00000007394,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4867724867730675,0.5132275132269325,-0.026455026453865025,0.9484536082496273,1.0543478260845056,181440.00000118776,88320.00000068353,93120.00000050422,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
