,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000146302873983,0.4999853697126016,0.0,complete,False,True,0.7,30.0,435.0,131.0,304.0,cx,1.0,10.0,True,False,900.0,900.0,13300.41711974144,198786.0,34932.0,163854.0,130250193.0,13300.462130069733,2024-11-14 06:13:29.512138
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,217.5,217.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4881773399014778,0.5118226600985222,-0.023645320197044333,0.9538017324350335,1.0484359233097882,4059.9999999999995,1981.9999999999998,2078.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5110138052666788,0.48898619473332117,0.02202761053335766,1.0450475100741257,0.9568942946230928,82215.0,42013.0,40202.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4964773413049275,0.5035226586950725,-0.007045317390144979,0.9860079436973033,1.0141906121468247,1710071.9999999998,849011.9999999999,861059.9999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.501096655579368,0.498903344420632,0.0021933111587359275,1.0043962646938818,0.9956229778540429,35626500.000197336,17852320.000097238,17774180.0001001,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4995790898472904,0.5004209101527096,-0.0008418203054192982,0.9983177755198872,1.0016850591278281,732888000.0,366135520.00000095,366752479.99999905,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5001418992036946,0.49985810079630544,0.0002837984073891199,1.0005677579435786,0.9994325642225915,14749371000.0,7376778423.999896,7372592576.000104,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999490719730463,0.5000509280269537,-0.00010185605390755768,0.9997963086393832,1.0002037328592401,288432143953.41534,144201382696.7061,144230761256.70926,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000178070547385,0.4999821929452614,3.561410947708288e-05,1.0000712307557742,0.999928774317685,5451367527731.91,2725780836665.9214,2725586691065.989,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
