,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004381593714914,0.49956184062850867,0.49999048051217476,0.5000095194878252,0.4999894343977032,0.5000105656022967,0.4999882575897393,0.5000117424102608,0.49998691297486014,0.5000130870251398,0.4999854557097139,0.5000145442902861,0.5004054828465505,0.4995945171534495,0.0,complete,False,False,0.5,80.0,3160.0,1564.0,1596.0,cx,10.0,12.0,False,False,6400.0,6400.0,19.987812042236328,926387.0,29245.0,897142.0,130250193.0,21.40218186378479,2024-12-07 21:20:06.961431
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.51,0.49000000000000005,0.019999999999999997,1.0448169418211377,0.964354414060504,219.99999999999994,112.19999999999997,107.79999999999998,False,False,False,0.02168520080341193,0.042520001575317504,0.021685200803411932,0.04425551184369782,0.04337040160682386,2.1685200803411933,0.09049836845339103,0.08661648259230031,0.08404996505812994,0.0871567173154004,2.842170943040401e-14,1.2918958832001826e-16,4.770744176750625,0.042520001575317525,4.770744176750625,0.04425551184369783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4942760942760941,0.5057239057239059,-0.01144781144781183,0.9785398936165304,1.0243631147705248,1485.0,733.9999999999998,751.0000000000002,False,False,False,0.012184645094339162,0.02465149586525022,0.012184645094339164,0.024093472656582758,0.024369290188678346,2.12872917236389,0.048838368254031934,0.04990942992986516,0.0487867703772469,0.047626441906956,0.0,0.0,18.094197965093663,0.02465149586525023,18.094197965093663,0.024093472656582765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5001683501683502,0.49983164983164985,0.0003367003367003565,1.0008476948099518,0.9994992632304565,9503.999999999998,4753.5999999999985,4750.4,False,False,False,0.004653291232688867,0.009303449990633412,0.004653291232688858,0.009309717050243117,0.009306582465377713,27.64054992217018,0.018697859469784674,0.018682022816004146,0.018535250189967083,0.018544536121077034,0.0,0.0,44.22487987547488,0.009303449990633393,44.22487987547488,0.009309717050243114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5001443001442996,0.49985569985570033,0.00028860028859920933,1.0005989216783018,0.9994445234866005,55440.00000000592,27728.000000002932,27712.000000002987,False,False,False,0.0016414736046818706,0.0032820000232098604,0.0016414736046818702,0.0032838949423918446,0.003282947209363729,11.37541208048786,0.006563733664113797,0.00655980485478084,0.006568455563591108,0.006572106214236683,0.0,0.0,91.0032966435728,0.003282000023209866,91.0032966435728,0.0032838949423918515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4998204264870944,0.5001795735129055,-0.0003591470258111012,0.9992860014767295,1.0007225943007176,285120.00000006385,142508.80000003235,142611.20000003156,False,False,False,0.0007106247415608496,0.0014217601040344802,0.0007106247415608514,0.001420739228853207,0.0014212494831216797,3.957291529595479,0.0028419365763351734,0.0028439671646909924,0.0028430859808509933,0.0028410330665489545,5.820766091346741e-11,2.0415144820936577e-16,202.61332631387396,0.0014217601040344733,202.61332631387396,0.0014207392288531975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000339907006502,0.49996600929934976,6.798140130037147e-05,1.0001365548971046,0.999864628785948,1247399.999999303,623742.3999996423,623657.5999996604,False,False,False,0.00026986065587445774,0.0005396846232319679,0.00026986065587445676,0.0005397580052544739,0.0005397213117489082,7.93924958039897,0.0010798376302087551,0.0010796901932255143,0.001079049284333505,0.001079195376321797,2.3283064365386963e-10,1.8665275264870911e-16,336.6241821376083,0.0005396846232319645,336.6241821376083,0.0005397580052544723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999711399711453,0.5000288600288547,-5.772005770941718e-05,0.9998847607121555,1.0001156410795073,4435200.000002474,2217472.00000126,2217728.0000012135,False,False,False,0.00015581743130225738,0.0003116528512250728,0.00015581743130226716,0.00031161687606046486,0.0003116348626045178,5.3990739956185765,0.0006230880559602919,0.0006231598684597465,0.0006234516953086674,0.0006233796070179691,0.0,0.0,691.08147131217,0.00031165285122507853,691.08147131217,0.000311616876060451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
