,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000284453269083,0.4999715546730917,0.0,complete,False,True,0.5,226.0,25425.0,12713.0,12712.0,cx,1000.0,10.0,False,False,51076.0,51076.0,440.39143204689026,9355666.0,793968.0,8561698.0,130250193.0,440.8602137565613,2024-11-30 01:53:41.809445
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5004666666666666,0.49953333333333344,0.0009333333333333294,1.0198465653310258,1.0164309235078417,119.99999999999999,60.056,59.944,False,False,False,0.04696102402820632,0.04696102402820637,0.09392204805641265,0.19297867208447356,0.19696634224472404,0.0,5.635322883384768,5.635322883384763,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5008253968253974,0.4991746031746026,0.0016507936507918857,1.006707305739264,0.9997761229897807,630.0,315.5199999999999,314.4800000000001,False,False,False,0.020025280067298576,0.020025280067298565,0.0400505601345972,0.08499712991188878,0.07699198782694745,0.0,12.615926442398129,12.615926442398129,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4994947089947085,0.5005052910052915,-0.001010582010581757,0.998721800513653,1.002785061183278,3023.9999999999995,1510.472,1513.528,False,False,False,0.009677449365977987,0.009677449365977994,0.019354898731955974,0.038359782151627046,0.0393749000539276,1.3642420526593924e-12,29.2646068827174,29.264606882717402,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5000914285714276,0.4999085714285724,0.00018285714285629903,1.0005367513871535,0.9998017722860566,12599.999999999874,6301.151999999937,6298.847999999938,False,False,False,0.0045967229664990224,0.004596722966499023,0.009193445932998057,0.018600944593187268,0.018220273055366127,1.8189894035458565e-10,57.91870937788628,57.918709377886266,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5001007407407417,0.49989925925925827,0.00020148148148292625,1.0004502783008455,0.9996445870293827,43200.000000007436,21604.352000003713,21595.64800000371,False,False,False,0.0024325754499325805,0.002432575449932583,0.004865150899865163,0.009707770305813929,0.009759998803662524,1.6007106751203537e-10,105.08725943710519,105.08725943710515,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000592592592493,0.4999407407407506,0.00011851851849850767,1.0002536099740158,0.9997794887626855,113399.99999992907,56706.71999996373,56693.27999996649,False,False,False,0.0014370153914594137,0.001437015391459414,0.0028740307829188258,0.005756159754762293,0.005741124476182071,1.8480932340025902e-09,162.95754539139838,162.95754539139838,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000653968253969,0.49993460317460325,0.0001307936507934701,1.0002714684106464,0.9997482771948576,201600.00000012666,100813.18400006267,100786.81600006268,False,False,False,0.0011089577319244052,0.0011089577319244048,0.00221791546384881,0.004439177964739623,0.004432852011515105,2.9103830456733704e-11,223.5658787561005,223.56587875610055,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999523809523631,0.5000476190476368,-9.523809527349992e-05,0.9998217298341351,1.0002027020147133,181440.00000118997,90711.3600005911,90728.64000059717,False,False,False,0.0012347581108124693,0.0012347581108124702,0.0024695162216249377,0.004935940511787391,0.004943017959254056,2.2118911147117615e-09,224.03451162728095,224.0345116272809,,,,,,,,,,,,,,,,,,,,,,,,,
