,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49999941728085207,0.5000005827191478,0.0,complete,False,True,0.5,38.0,703.0,351.0,352.0,cx,1000.0,10.0,False,False,1444.0,1444.0,413.6995737552643,1038722.0,796040.0,242682.0,130250193.0,413.8846158981323,2024-11-14 18:28:21.255838
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5008,0.4991999999999999,0.0015999999999999994,1.01940377416506,1.0131003875684002,119.99999999999999,60.096,59.904,False,False,False,0.0445087257362718,0.04450872573627176,0.08901745147254367,0.1832470758359379,0.18496999225541372,0.0,5.341047088352613,5.341047088352613,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4999682539682548,0.5000317460317453,-6.349206349382704e-05,1.0032638319836722,1.003243230840412,630.0,314.97999999999996,315.02000000000004,False,False,False,0.02007441434670176,0.020074414346701756,0.04014882869340351,0.08477117450392564,0.07779360597804674,0.0,12.646881038422093,12.646881038422093,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49949470899470894,0.5005052910052911,-0.0010105820105817734,0.9986571639474293,1.0027075245216739,3023.9999999999995,1510.472,1513.528,False,False,False,0.00921000467171553,0.009210004671715531,0.01842000934343107,0.03679294731034776,0.03715228882736315,1.3642420526593924e-12,27.851054127267762,27.851054127267773,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5001758730158731,0.4998241269841269,0.0003517460317451664,1.0008682018360182,0.9994571770280176,12599.999999999874,6302.215999999938,6297.783999999939,False,False,False,0.0045042583250415715,0.00450425832504157,0.009008516650083138,0.018255760707430038,0.017819128574769232,1.8189894035458565e-10,56.75365489552236,56.7536548955224,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000274074074079,0.499972592592592,5.481481481620215e-05,1.0001557625264048,0.9999361286393192,43200.000000007436,21601.18400000372,21598.816000003706,False,False,False,0.002396056545336132,0.0023960565453361314,0.0047921130906722655,0.009626029354167403,0.009548855064028933,1.6007106751203537e-10,103.50964275853818,103.50964275853823,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000087477954053,0.4999912522045948,1.7495590810095943e-05,1.0000495742681936,0.9999795374319246,113399.99999992907,56700.99199996374,56699.00799996638,False,False,False,0.0013488171314422473,0.0013488171314422488,0.002697634262884497,0.005405674880023053,0.005385667742666071,1.8480932340025902e-09,152.95586270545783,152.95586270545786,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000003174603178,0.4999996825396822,6.349206360985718e-07,1.000009399642907,1.0000068489980916,201600.00000012666,100800.06400006263,100799.93600006262,False,False,False,0.0010077302126098398,0.0010077302126098415,0.0020154604252196795,0.004033746636944871,0.004028312399522355,2.9103830456733704e-11,203.15841086227164,203.1584108622718,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999816578483058,0.5000183421516942,-3.6684303387645853e-05,0.9999374642807118,1.000084234953639,181440.00000118997,90716.67200059087,90723.32800059716,False,False,False,0.001164384316174491,0.0011643843161744912,0.0023287686323489815,0.004650890295250164,0.004664919611101792,2.2118911147117615e-09,211.26589032808275,211.26589032808266,,,,,,,,,,,,,,,,,,,,,,,,,
