,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5100198975165627,0.4899801024834374,5.0,sbm,False,"[10, 10]","[[0.5, 0.2], [0.2, 0.5]]",0.5,20.0,67.0,28.0,39.0,cx,20.0,10.0,False,False,400.0,400.0,7.408514022827148,90194.0,37288.0,52906.0,2843683941.0,7.468855142593384,2024-11-10 18:15:13.675281
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4556322680587391,0.544367731941261,-0.0887354638825219,1.0278309409888373,121363236711608.53,6.699999999999998,2.9000000000000012,3.799999999999998,False,False,False,0.23689529984549978,0.23689529984549978,0.47379059969099957,0.8722142091432948,384899611342964.1,4.313930922024596,2.046948949045871,2.7856776554368223,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5926912923561849,0.40730870764381527,0.1853825847123696,1.6392200854700743,0.922048507048513,11.249999999999996,5.799999999999989,5.450000000000006,False,False,False,0.2055535316983972,0.2055535316983972,0.4111070633967944,1.3552756781906903,0.7407465847861887,11.125983102629622,5.153639490690044,6.336205489092035,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49637901879405016,0.5036209812059498,-0.007241962411899764,-3127499741227.9653,-391958192111.10144,18.199999999999743,9.19999999999982,8.999999999999922,False,False,False,0.22444612715321835,0.22444612715321835,0.4488922543064367,13632455317967.635,1708506149510.7495,20.97522347914319,11.034491379306989,10.305338422390587,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5283469374646038,0.4716530625353962,0.05669387492920782,-702589645454.3273,219046674484.0079,23.900000000000045,12.800000000000017,11.100000000000037,False,False,False,0.21591457866901667,0.21591457866901667,0.43182915733803334,3062517263319.207,954802317989.769,31.632103945200306,16.12017369633417,15.88049117628274,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.45596752686010245,0.5440324731398977,-0.08806494627979534,1.1547280743133794,-37670463305.53902,23.899999999995913,12.249999999998193,11.649999999997718,False,False,False,0.19476335387778113,0.19476335387778113,0.38952670775556214,1.0770112525527684,293130851955.859,33.226344969020126,17.00551381170458,16.656155018493713,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5344300993261439,0.465569900673856,0.06886019865228815,1.8234903501524105,51837012286.354805,18.050000000027357,10.10000000001391,7.950000000013449,False,False,False,0.19636374202950418,0.19636374202950418,0.39272748405900837,2.3667586787497723,225952298087.0849,24.12358804156472,13.341289293007128,10.979412552584803,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4448153749740863,0.5551846250259138,-0.11036925005182752,16596401929.572016,6126512893.698482,10.349999999902419,5.699999999949154,4.649999999953264,False,False,False,0.33850878081194585,0.33850878081194585,0.6770175616238917,72342038832.76814,26704850575.272762,15.463747928618648,8.78122998218578,7.101232287419633,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,-0.12084083958040041,1.1208408395804004,-1.2416816791608005,-165573515719.48254,-5895357940.279112,2.250000000107719,1.2500000000389853,1.000000000068734,False,False,False,2.2593324734055473,2.2593324734055473,4.518664946811095,721718222750.7872,87423915719.08458,5.233306794050361,3.5759614092286593,1.8973665961425001,,,,,,,,,,,,,,,,,,,,,,,,,,
