,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5387885532609777,0.46121144673902237,7.0,sbm,False,"[10, 10]","[[0.5, 0.2], [0.2, 0.5]]",0.5,20.0,58.0,37.0,21.0,cx,20.0,10.0,False,False,400.0,400.0,9.194295167922974,87549.0,37256.0,50293.0,1281646427.0,9.263118982315063,2024-11-10 23:12:47.847698
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.6121428571428577,0.3878571428571424,0.22428571428571525,1.4555555555555584,59323854089667.61,3.4499999999999993,2.050000000000001,1.399999999999999,False,False,False,0.30444356513768067,0.3044435651376806,0.6088871302753612,1.4200504251175545,191737611547841.16,2.13248681121361,1.5644487847162003,1.1135528725660033,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5783333333333301,0.4216666666666698,0.15666666666666035,1.098888888888877,-7736098725662.0205,4.349999999999984,2.449999999999982,1.9000000000000017,False,False,False,0.3134972975251265,0.3134972975251265,0.626994595050253,0.8603717255772877,24517193237496.72,3.4536212878658237,2.333988003396758,1.5459624833740329,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5691666666666488,0.4308333333333512,0.13833333333329753,-37139059427096.05,-1818576022866.0793,6.149999999999906,3.549999999999875,2.6000000000000316,False,False,False,0.27991662669666695,0.279916626696667,0.5598332533933339,161861803283785.78,5553776061184.709,5.977248530887725,3.427462618322743,3.1527765540868793,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,3.961378902120033,-2.961378902120033,6.922757804240066,14695031007547.521,-575172366202.2098,6.999999999999157,3.549999999999494,3.449999999999662,False,False,False,14.617876949178928,14.617876949178928,29.235753898357856,101040018548072.8,2507118219396.216,9.47628619238553,4.684815898196734,5.48155999693529,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.22760468349106092,0.7723953165089389,-0.5447906330178782,-262336453373.72842,3657419136.8268366,7.050000000003147,3.400000000001333,3.6500000000018127,False,False,False,3.173432444537187,3.173432444537187,6.346864889074374,1217773107842.992,15942320408.255922,12.15102876303146,5.190375708944664,7.30941174103692,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5546680321327515,0.4453319678672485,0.10933606426550298,-7017715536510.474,-11439747071.5592,5.549999999980033,2.7999999999879637,2.7499999999920695,False,False,False,0.6012509366226558,0.6012509366226558,1.2025018732453117,30677557529824.492,49864701427.1679,12.306400773567727,5.153639490682005,7.489158831264574,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.9912290563461721,0.008770943653827978,0.9824581126923443,1902161008.544536,3051953300.3186693,3.1500000000495834,1.6000000000256924,1.5500000000238907,False,False,False,1.198966715775888,1.198966715775888,2.397933431551776,13208649332.419863,13303156015.203293,8.174808866324675,3.6110940170749153,4.631144566987299,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,2.520082698628638,-1.5200826986286378,4.040165397257276,17.157582720643767,9887141.919636507,0.9499999999174781,0.3499999999519464,0.5999999999655314,False,False,False,7.532478477072125,7.532478477072125,15.06495695414425,70.09357502398703,7594751861.983477,2.871846095934543,1.3143439426982928,1.6248076808170824,,,,,,,,,,,,,,,,,,,,,,,,,,
