,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4975004599097259,0.5024995400902741,3.0,sbm,False,"[10, 10]","[[0.5, 0.2], [0.2, 0.5]]",0.5,20.0,74.0,32.0,42.0,cx,20.0,10.0,False,False,400.0,400.0,12.539576768875122,92494.0,37368.0,55126.0,1779285243.0,12.620967864990234,2024-11-10 18:15:02.253356
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.56863455988456,0.43136544011543976,0.13726911976912032,1.4000797448165885,0.8638492063492051,7.799999999999999,4.250000000000001,3.549999999999997,False,False,False,0.14541695414708702,0.14541695414708702,0.2908339082941741,0.9314175528699588,0.4417033866422423,3.841874542459707,1.867484939698309,2.2466641938660956,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4610939231333955,0.5389060768666046,-0.077812153733209,1.000583166833162,1.4833920608377276,16.149999999999984,7.499999999999977,8.650000000000006,False,False,False,0.14196202025650848,0.14196202025650848,0.28392404051301695,0.5866461997150876,1.1299536990604904,11.078244445759445,4.964876634922563,6.665395712183933,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.480328269256783,0.519671730743217,-0.039343461486434035,0.9734551501886731,1.1437664760491117,28.299999999999955,14.249999999999924,14.050000000000034,False,False,False,0.07957831195663602,0.07957831195663602,0.15915662391327207,0.3311570335603518,0.382980129616865,27.95728885281991,15.332563386466168,12.733715090263383,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4974428244140733,0.5025571755859267,-0.005114351171853215,1.0528686763531536,1.066018294989348,41.349999999997756,21.199999999998475,20.149999999999288,False,False,False,0.08309470183034773,0.08309470183034771,0.1661894036606954,0.38873255012870034,0.34052415423792076,55.556525269313816,28.51420698528983,27.368366776262004,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5141038366958883,0.4858961633041118,0.02820767339177623,1.128728333757392,1.0299001873824492,45.15000000000314,22.75000000000007,22.400000000003068,False,False,False,0.0910729609976446,0.0910729609976446,0.1821459219952892,0.3915560117256763,0.5118135944195891,80.09199398190012,38.42639067098429,41.7748728304378,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4936608348043482,0.5063391651956518,-0.012678330391303911,1.0923157661043315,1.133737015071704,33.25000000000095,16.79999999999425,16.4500000000067,False,False,False,0.11000784159544705,0.11000784159544705,0.22001568319089412,0.5746554228961823,0.5022796795567653,76.784682717511,40.07318305309527,36.7661189141233,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.1351667974896253,0.8648332025103747,-0.7296664050207493,730816730.0512677,0.7900361402109806,14.399999999963047,6.999999999984621,7.399999999978425,False,False,False,1.2595950468525996,1.2595950468525996,2.519190093705199,3185556268.1312647,0.9381073277928788,35.101851802349884,16.74216234508966,18.396738841103147,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5283655489939544,0.4716344510060456,0.056731097987908874,2.5237792671851915,3944712726.287716,0.999999999900641,0.3499999999281741,0.6499999999724668,False,False,False,0.2805578373812455,0.2805578373812455,0.561115674762491,6.455738124982228,17194604143.750286,3.065941943363142,1.107925990257206,1.9817921183199603,,,,,,,,,,,,,,,,,,,,,,,,,,
