,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5210893804567251,0.47891061954327474,1.0,sbm,False,"[10, 10]","[[0.5, 0.2], [0.2, 0.5]]",0.5,20.0,60.0,32.0,28.0,cx,20.0,10.0,False,False,400.0,400.0,9.378983974456787,86484.0,37304.0,49180.0,4259459283.0,9.448846101760864,2024-11-10 23:11:58.572391
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5479254079254082,0.45207459207459155,0.0958508158508167,1.1967787114845956,13053911963393.781,5.1,2.6000000000000005,2.4999999999999982,False,False,False,0.26585540066089,0.2658554006608899,0.5317108013217801,0.8983455742043767,56900683066305.32,3.112876483254674,1.56204993518133,1.9874606914351773,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5372503227766366,0.4627496772233634,0.07450064555327329,31274997412295.734,-7764826943741.294,7.299999999999988,3.499999999999983,3.8000000000000065,False,False,False,0.24359321434954892,0.24359321434954892,0.48718642869909784,128950117771810.25,33846095961854.43,6.116371473349214,2.7110883423451875,3.627671429443417,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.48864996654606563,0.5113500334539345,-0.022700066907868938,-56167631099271.766,-968516048896.2112,10.79999999999992,5.249999999999899,5.55000000000002,False,False,False,0.41401894939918543,0.41401894939918543,0.8280378987983708,245432300488201.5,4221663582338.8477,11.258774356030136,5.146600819958773,6.3045618404454205,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.7219716164355526,0.27802838356444737,0.4439432328711052,1653489836548.3667,0.7536335148218034,13.64999999999922,6.699999999999474,6.949999999999749,False,False,False,0.5097342565928236,0.5097342565928236,1.0194685131856471,9415273648798.39,0.6400485661915891,17.607597791861465,8.769834662066751,8.98596127300778,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.25057732584594594,0.749422674154054,-0.49884534830810806,-439804651107.35706,-75926825041.29636,13.900000000000546,7.399999999999734,6.50000000000081,False,False,False,1.3296646977596798,1.32966469775968,2.65932939551936,1917064029088.4219,330957357462.49304,21.789676454691246,11.213384859178076,10.786565718523132,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5202800180706281,0.4797199819293721,0.04056003614125594,156267586658.9482,-98417824023.1332,11.29999999999937,5.449999999997409,5.850000000001962,False,False,False,0.2505358748341948,0.2505358748341948,0.5010717496683896,592120884360.583,428993349165.4988,19.91255885113709,10.07707794947728,10.006372969270794,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5288356619880985,0.4711643380119016,0.05767132397619691,1.6014440607044105,-171897091347.7242,6.549999999969804,3.2499999999852123,3.2999999999845953,False,False,False,0.2807294409308489,0.28072944093084895,0.5614588818616978,14.551861957841469,776280075517.9348,10.938349966898734,5.778191758643846,5.320714237726448,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5680935384547023,0.43190646154529766,0.1361870769094047,0.8881801285293814,1.0500652686425938,1.3500000001050165,0.6500000000584403,0.7000000000465763,False,False,False,0.28506400137469884,0.2850640013746988,0.5701280027493977,1.0269540283720267,0.6755998606729976,3.22916397870897,1.5580436452184612,1.6763054615100192,,,,,,,,,,,,,,,,,,,,,,,,,,
