,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000727470892926,0.4999272529107074,0.0,complete,False,True,0.7,11.0,55.0,17.0,38.0,cx,1.0,10.0,True,False,121.0,121.0,1.2552821636199951,53371.0,18195.0,35176.0,130250193.0,1.2702858448028564,2024-11-12 18:03:10.812428
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,27.5,27.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4666666666666667,0.5333333333333333,-0.06666666666666664,0.875,1.1428571428571428,164.99999999999997,76.99999999999999,87.99999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5111111111111107,0.4888888888888892,0.022222222222221547,1.045454545454544,0.9565217391304361,990.0,505.99999999999966,484.00000000000034,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.497113997113998,0.5028860028860019,-0.005772005772004021,0.9885222381635617,1.0116110304789514,5543.999999999998,2756.000000000004,2787.999999999994,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5004329004329,0.49956709956709994,0.0008658008658001391,1.0017331022530314,0.9982698961937732,27720.000000000025,13872.000000000002,13848.000000000024,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5002693602693586,0.49973063973064136,0.0005387205387172917,1.0010780218299355,0.9989231390496768,118800.000000019,59432.00000000931,59368.00000000969,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4993746993746821,0.500625300625318,-0.001250601250635843,0.9975019215987012,1.0025043344250355,415799.9999997261,207639.99999985602,208159.99999987005,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5001154401154124,0.4998845598845876,0.00023088023082481855,1.000461867097632,0.9995383461251034,1108800.000000536,554528.0000002374,554272.0000002986,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.500176366842976,0.499823633157024,0.0003527336859520196,1.0007057163018165,0.9992947813824584,1995840.0000125056,998272.0000061402,997568.0000063654,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
