,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49984923663441844,0.5001507633655817,0.49998410731370646,0.5000158926862934,0.49998145656303916,0.5000185434369608,0.49997819219814593,0.500021807801854,0.49997404898962594,0.5000259510103741,0.49996858466432514,0.5000314153356746,0.499747980321892,0.5002520196781081,0.0,complete,False,False,0.5,315.0,49455.0,24704.0,24751.0,cx,100.0,11.0,False,False,99225.0,99225.0,92.66563630104065,13611874.0,108929.0,13502945.0,130250193.0,112.53944706916809,2024-12-07 20:38:35.629331
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4991515151515151,0.5008484848484849,-0.0016969696969696974,1.0103268609260616,1.0176575499636855,164.99999999999997,82.35999999999999,82.63999999999999,False,False,False,0.041314667428407635,0.08276979268682928,0.04131466742840763,0.0824893529245796,0.08262933485681527,48.692286612051845,0.16769305679585644,0.16597901459548414,0.17375049470524442,0.17073572019530991,0.0,0.0,6.816920125687259,0.0827697926868293,6.816920125687259,0.08248935292457962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5002424242424239,0.4997575757575761,0.0004848484848474621,1.0028661226701683,1.0007893054618364,990.0,495.23999999999984,494.76000000000016,False,False,False,0.015071248670096083,0.030127889878432946,0.01507124867009608,0.0301571189736339,0.03014249734019217,62.16890076427749,0.06298615135373879,0.06280614124848073,0.05845262589847129,0.058406525309037984,0.0,0.0,14.920536183395127,0.030127889878432946,14.920536183395125,0.030157118973633924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49957431457431445,0.5004256854256856,-0.000851370851370624,0.9986606331833094,1.0020777221016872,5543.999999999999,2769.64,2774.359999999999,False,False,False,0.006776036551522685,0.013563620774411755,0.006776036551522695,0.013540545077654597,0.013552073103045379,15.91794349222535,0.026737984692947466,0.02677384469208327,0.027549491411517496,0.0274923699069341,9.094947017729282e-13,1.6405027088256284e-16,37.56634664164178,0.013563620774411757,37.566346641641765,0.013540545077654585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4998585858585851,0.5001414141414149,-0.00028282828282971293,0.9995054837419297,1.0006365936738069,27720.000000000004,13856.079999999994,13863.920000000016,False,False,False,0.0029762218722381006,0.0059541277402007115,0.0029762218722380962,0.005950760701045585,0.005952443744476199,21.046140382148714,0.011929040017937704,0.011934942040816014,0.011888124414556833,0.011880561324376461,2.1827872842550278e-11,7.874413002363014e-16,82.50087029844019,0.005954127740200708,82.50087029844019,0.0059507607010455986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49988484848484915,0.5001151515151508,-0.00023030303030161493,0.999556849734438,1.0004782012860478,118800.0000000188,59386.32000000955,59413.68000000939,False,False,False,0.0014755711612077897,0.0029518221359984115,0.0014755711612077903,0.0029504628218869075,0.002951142322415586,12.81417061056748,0.0058804372851056184,0.005883044357775079,0.005924950168119292,0.005922118203578214,2.0372681319713593e-10,1.7148721649587852e-15,175.29785395151364,0.002951822135998416,175.29785395151373,0.0029504628218869123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49998653198652193,0.5000134680134781,-2.6936026956464612e-05,0.9999516629944436,1.000059392444475,415799.9999997251,207894.39999985884,207905.59999986735,False,False,False,0.0008311242928951723,0.0016622933613691356,0.0008311242928951702,0.0016622038126236367,0.0016622485857903373,61.710978700643146,0.0033291035771743052,0.003329264503851127,0.003320106087493644,0.0033199089099880457,9.89530235528946e-10,2.379822596271285e-15,345.58148098558456,0.0016622933613691336,345.5814809855845,0.0016622038126236378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999454545454543,0.5000545454545456,-0.00010909090909156407,0.9997841837233079,1.0002205502592987,1108800.0000005362,554339.5200002677,554460.4800002683,False,False,False,0.0005411989560591387,0.001082516004773344,0.000541198956059138,0.001082279845226069,0.0010823979121182712,9.921980861024581,0.002163719777750796,0.0021641868444976418,0.00216592156363783,0.0021654439744077775,2.3283064365386963e-10,2.0998434672957886e-16,600.0814024786632,0.0010825160047733444,600.0814024786632,0.0010822798452260706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
