,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49994827468372327,0.5000517253162767,0.0,complete,False,True,0.5,94.0,4371.0,2185.0,2186.0,cx,1000.0,10.0,False,False,8836.0,8836.0,435.3030455112457,2370082.0,793968.0,1576114.0,130250193.0,435.5551013946533,2024-11-14 22:12:52.873683
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.49956666666666605,0.5004333333333341,-0.0008666666666666679,1.0154457228834715,1.019056196570568,119.99999999999999,59.94799999999999,60.052,False,False,False,0.04577518735928651,0.045775187359286526,0.09155037471857264,0.1896157720864293,0.1912261618940131,0.0,5.493022483114365,5.493022483114367,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49948571428571437,0.5005142857142856,-0.0010285714285731998,1.0013596133644718,1.0052158393029607,630.0,314.67599999999993,315.32400000000007,False,False,False,0.020183525807790936,0.020183525807790932,0.04036705161558181,0.08491545742833458,0.07828320185458539,0.0,12.715621258908273,12.715621258908273,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49980952380952337,0.5001904761904766,-0.0003809523809521474,0.9998684885646917,1.0014023906017013,3023.9999999999995,1511.4239999999998,1512.576,False,False,False,0.008901169395448988,0.008901169395448983,0.01780233879089797,0.03543602194700094,0.03597996437553665,1.3642420526593924e-12,26.91713625183766,26.917136251837626,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5001269841269834,0.4998730158730165,0.00025396825396752185,1.0006630506514715,0.9996457735405462,12599.999999999874,6301.599999999938,6298.399999999939,False,False,False,0.004390374041897287,0.004390374041897287,0.00878074808379457,0.017649926436675577,0.017498701751582708,1.8189894035458565e-10,55.31871292790449,55.31871292790445,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49994074074074163,0.5000592592592584,-0.00011851851851689037,0.999805154300784,1.000279595689185,43200.000000007436,21597.440000003717,21602.56000000371,False,False,False,0.0023004263933495105,0.0023004263933495074,0.004600852786699013,0.009166307421165042,0.009244047846203068,1.6007106751203537e-10,99.37842019271547,99.37842019271552,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999088536155108,0.5000911463844894,-0.0001822927689781738,0.9996508336609339,1.0003800551281603,113399.99999992907,56689.66399996372,56710.33599996628,False,False,False,0.0013863622802213515,0.0013863622802213506,0.0027727245604427008,0.005538388168669229,0.005554540912503227,1.8480932340025902e-09,157.21348257700552,157.21348257700524,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999796825396828,0.5000203174603173,-4.0634920635161426e-05,0.9999279354038136,1.0000904752007203,201600.00000012666,100795.90400006261,100804.09600006258,False,False,False,0.0010724758667469366,0.0010724758667469351,0.0021449517334938707,0.0042902961193703425,0.004290000177987813,2.9103830456733704e-11,216.21113473631803,216.2111347363182,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.49993156966488506,0.5000684303351149,-0.0001368606702292922,0.9997378560894534,1.000285349321956,181440.00000118997,90707.58400059096,90732.41600059732,False,False,False,0.0012023182134228976,0.001202318213422899,0.0024046364268457926,0.004799826650092899,0.004819530554804059,2.2118911147117615e-09,218.14861664487862,218.14861664487853,,,,,,,,,,,,,,,,,,,,,,,,,
