,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999974590188411,0.5000025409811588,0.0,complete,False,True,0.5,20.0,190.0,95.0,95.0,cx,1.0,10.0,True,False,400.0,400.0,168.45585918426514,98522.0,19532.0,78990.0,130250193.0,168.46686100959778,2024-11-14 02:17:39.126954
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,95.0,95.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5105263157894737,0.48947368421052634,0.021052631578947368,1.043010752688172,0.9587628865979382,1139.9999999999998,581.9999999999999,557.9999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4951496388028896,0.5048503611971105,-0.009700722394220863,0.9807849550286182,1.019591496456857,14535.0,7197.0,7338.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49935500515995873,0.5006449948400413,-0.0012899896800825043,0.9974233444988405,1.002583311805735,186047.99999999997,92903.99999999999,93143.99999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49995184038527574,0.5000481596147243,-9.631922944857468e-05,0.9998073800941037,1.0001926570154724,2325599.9999999995,1162687.999999997,1162912.0000000026,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000934525857137,0.4999065474142863,0.000186905171427403,1.000373880223002,0.9996262595111752,27907200.000000007,13956208.000000034,13950991.999999974,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000288050442762,0.4999711949557238,5.761008855247027e-05,1.0001152268153317,0.9998847864603575,317444399.9999999,158731343.99999717,158713056.0000027,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49999200489913026,0.5000079951008697,-1.5990201739475993e-05,0.9999680201078861,1.0000319809148601,3386073599.9963775,1693009727.9982045,1693063871.998173,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999976402453021,0.5000023597546979,-4.71950939579957e-06,0.9999905610257557,1.0000094390633394,33522128639.69849,16760985215.848703,16761143423.849787,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
