,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999690449468196,0.5000309550531804,0.5000053898837393,0.4999946101162607,0.5000091820074362,0.4999908179925639,0.5000127486156651,0.499987251384335,0.5000157658898088,0.4999842341101913,0.5000177480682999,0.4999822519317,0.499881946519597,0.500118053480403,0.0,complete,False,False,0.5,210.0,21945.0,10926.0,11019.0,cx,100.0,11.0,False,False,44100.0,44100.0,93.73833155632019,6793969.0,108929.0,6685040.0,130250193.0,102.60191702842712,2024-12-07 20:43:35.656953
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5006060606060605,0.49939393939393945,0.00121212121212121,1.016126490546161,1.0108855162670904,164.99999999999997,82.59999999999998,82.39999999999998,False,False,False,0.04063770815573386,0.08117701992368145,0.04063770815573386,0.08137405152543793,0.08127541631146769,67.05221845696096,0.1698168702188577,0.16712178237532443,0.16502637031422335,0.16324931721607633,0.0,0.0,6.705221845696082,0.0811770199236814,6.705221845696082,0.0813740515254379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4992323232323227,0.5007676767676774,-0.001535353535354612,0.9987850404956664,1.0047765160752307,990.0,494.23999999999995,495.76000000000005,False,False,False,0.0148544068449067,0.029754497362531662,0.014854406844906699,0.02966327008322094,0.0297088136898134,19.349819442693846,0.06251835791555574,0.06259440758597044,0.05725525413424864,0.0569830735673382,0.0,0.0,14.705862776457638,0.02975449736253164,14.70586277645764,0.02966327008322099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4998268398268398,0.50017316017316,-0.0003463203463201623,0.9997858028363055,1.0011657244455079,5543.999999999999,2771.04,2772.9599999999996,False,False,False,0.007702924981748622,0.015411187171175575,0.0077029249817486215,0.015400516451306318,0.015405849963497247,44.484391769621936,0.03107585385486874,0.03108251164070268,0.0307036511198573,0.03066790079820442,9.094947017729282e-13,1.6405027088256284e-16,42.705016098814355,0.015411187171175572,42.70501609881434,0.015400516451306311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4998499278499268,0.5001500721500731,-0.00030014430014559985,0.9994794792276855,1.0006796123858612,27720.000000000004,13855.839999999998,13864.160000000014,False,False,False,0.0031493102351333895,0.006300511532891383,0.003149310235133393,0.006296730542484902,0.0062986204702667956,20.985307624403788,0.012640861619263451,0.012647444877038653,0.012562732944812879,0.012554200954349712,2.1827872842550278e-11,7.874413002363014e-16,87.29887971789776,0.0063005115328913855,87.29887971789775,0.006296730542484915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5001265993266,0.4998734006733999,0.000253198653199814,1.0005195490758212,0.9995067309068113,118800.0000000188,59415.04000000952,59384.9600000094,False,False,False,0.0012753177634409957,0.0025499898728805048,0.0012753177634409957,0.0025512815079237324,0.002550635526881989,10.073653610112736,0.005104735190507498,0.00510208440726894,0.0050981085204756795,0.005100624500897933,2.0372681319713593e-10,1.7148721649587852e-15,151.50775029681452,0.0025499898728805074,151.50775029681452,0.0025512815079237324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000534872534774,0.4999465127465226,0.00010697450695467599,1.0002186990030513,0.9997907938519444,415799.9999997251,207922.2399998589,207877.75999986715,False,False,False,0.0007683977128783224,0.0015366310454081908,0.000768397712878325,0.0015369598412778801,0.0015367954257566481,14.36599681088292,0.003075632105978257,0.0030749596153759515,0.0030716577036649885,0.0030723004478073438,9.89530235528946e-10,2.379822596271285e-15,319.49976901459667,0.0015366310454081945,319.4997690145966,0.001536959841277878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000709956709968,0.4999290043290033,0.0001419913419932338,1.0002857760028356,0.9997178120300099,1108800.0000005362,554478.720000269,554321.2800002672,False,False,False,0.00046819862398650105,0.0009362643065476548,0.0004681986239865,0.0009365302271567715,0.0009363972479730064,6.59474891094154,0.001871798444352712,0.0018712636820973907,0.0018738324692713746,0.001874361391507472,2.3283064365386963e-10,2.0998434672957886e-16,519.1386342764825,0.0009362643065476538,519.1386342764827,0.0009365302271567717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
