,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002399372917873,0.4997600627082128,0.4999849910505652,0.5000150089494347,0.4999849759208705,0.5000150240791296,0.4999864528005319,0.5000135471994681,0.4999901834845157,0.5000098165154843,0.4999973523246797,0.5000026476753202,0.5005098542078188,0.4994901457921811,0.0,complete,False,False,0.5,35.0,595.0,284.0,311.0,cx,100.0,11.0,False,False,1225.0,1225.0,92.03561997413637,314951.0,110660.0,204291.0,130250193.0,92.50439286231996,2024-12-07 21:18:33.056959
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5001818181818181,0.499818181818182,0.0003636363636363,1.012008240517772,1.0100737473199557,164.99999999999997,82.52999999999999,82.46999999999998,False,False,False,0.0368597969080022,0.0736927964354825,0.0368597969080022,0.07374641069262,0.0737195938160045,202.7288829940115,0.1537735207688988,0.1519488820468734,0.1472293730633267,0.1457610134447834,0.0,0.0,6.081866489820374,0.0736927964354825,6.081866489820374,0.07374641069262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5012121212121208,0.4987878787878792,0.0024242424242414,1.0067244016928476,0.9969190994404143,990.0,496.1999999999999,493.8000000000001,False,False,False,0.0150135129420172,0.0299544091346172,0.0150135129420172,0.0300999955702654,0.0300270258840344,12.3861481771694,0.0619998573260527,0.0615857301380571,0.05867459414453,0.0588559233918429,0.0,0.0,14.863377812597069,0.0299544091346172,14.863377812597069,0.0300999955702654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5005483405483403,0.4994516594516595,0.0010966810966812,1.0025896207141904,0.998196499537808,5543.999999999999,2775.0399999999995,2768.96,False,False,False,0.0069856175290417,0.0139559298536263,0.0069856175290417,0.0139865738692532,0.0139712350580834,12.739560388487408,0.0281653598805123,0.0280926106739952,0.0277688306913156,0.0278190022747759,9.094947017729282e-13,1.6405027088256284e-16,38.72826358100736,0.0139559298536263,38.72826358100736,0.0139865738692532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5001414141414134,0.4998585858585865,0.0002828282828269,1.00062759044416,0.999496025697848,27720.000000000004,13863.92,13856.080000000014,False,False,False,0.002775817227578,0.0055500647398761,0.002775817227578,0.005553205058607,0.0055516344551561,19.628993252254716,0.0111244243680963,0.0111174471644924,0.0110853954810666,0.0110909850525186,2.182787284255028e-11,7.874413002363014e-16,76.94565354846397,0.0055500647398761,76.94565354846398,0.005553205058607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5001683501683507,0.4998316498316492,0.0003367003367019,1.000684708787052,0.9993378650314376,118800.0000000188,59420.00000000958,59380.00000000937,False,False,False,0.0011757930579607,0.0023507946025873,0.0011757930579607,0.0023523781624409,0.0023515861159215,6.984210764253102,0.0047107170838395,0.0047074938214549,0.0046959148948382,0.0046990262844594,2.0372681319713595e-10,1.7148721649587852e-15,139.68421528576374,0.0023507946025873,139.68421528576377,0.0023523781624409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4999926887926785,0.5000073112073216,-1.4622414642888248e-05,0.999973983406196,1.0000324737792037,415799.9999997251,207896.95999985884,207903.03999986735,False,False,False,0.0006352311978231,0.0012704809731458,0.0006352311978231,0.00127044381869,0.0012704623956462,86.88458279113277,0.0025406972151943,0.0025407633172014,0.002541185240423,0.0025411027212143,9.89530235528946e-10,2.379822596271285e-15,264.12913205469147,0.0012704809731458,264.12913205469147,0.00127044381869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999209235209246,0.5000790764790755,-0.0001581529581502,0.999685783251804,1.0003183959274926,1108800.0000005362,554312.3200002693,554487.6800002665,False,False,False,0.0005049205357386,0.0010100008060925,0.0005049205357386,0.0010096813873791,0.0010098410714773,6.385217723956815,0.0020196011424692,0.0020202359344351,0.0020197815008226,0.0020191386153104,2.3283064365386963e-10,2.0998434672957886e-16,559.855890027312,0.0010100008060925,559.8558900273116,0.0010096813873791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4999528619528421,0.500047138047158,-9.427609431582894e-05,0.9998122329163937,1.0001893377933306,1995840.0000125077,997825.9200062128,998014.0800062926,False,False,False,0.0003097535210901,0.0006195654523912,0.0003097535210901,0.0006194486429815,0.0006195070421802,6.571199694641954,0.0012387322899747,0.0012389649268057,0.0012392998274995,0.0012390652256239,1.862645149230957e-09,9.332637632371755e-16,618.2184675363427,0.0006195654523912,618.2184675363428,0.0006194486429815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
