,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.530382466398618,0.46961753360138225,4.0,random,False,0.5,20.0,50.0,21.0,29.0,pyr,1000.0,1.0,1.904041051864624,53111.0,13377.0,39734.0,347749838.0,1.9692809581756592,2024-11-10 23:13:19.092024
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,0.2905097042174504,0.7094902957825501,-0.4189805915650997,0.4094625478943661,2.442225803415803,40.305438047698,11.709120885591517,28.5963171621065,False,False,False,3385,968,2417,,,,,,,,,,,,,,,,,,,,
4,4,0.45944979727473484,0.5405502027252649,-0.08110040545053002,0.8499669317638766,1.176516359200905,191.96804239380154,88.19967816105982,103.76836423274166,False,False,False,6668,3061,3607,,,,,,,,,,,,,,,,,,,,
5,5,0.46458018183627736,0.5354198181637234,-0.07083963632744598,0.8676932867924133,1.1524809690491933,348.01555909526985,161.6811317263342,186.3344273689359,False,False,False,3933,1786,2147,,,,,,,,,,,,,,,,,,,,
6,6,0.5230769575054658,0.476923042494535,0.046153915010930836,1.0967743449121767,0.9117645800513999,1580.5885026105436,826.7694250136432,753.8190775969017,False,False,False,5141,2656,2485,,,,,,,,,,,,,,,,,,,,
7,7,0.49202200397730617,0.5079779960226946,-0.015955992045388397,0.9685892062838967,1.032429427782511,4082.554827919161,2008.706807780012,2073.848020139152,False,False,False,3795,1896,1899,,,,,,,,,,,,,,,,,,,,
8,8,0.49343535719298937,0.5065646428070107,-0.01312928561402139,0.9740817173080448,1.0266079141322788,11823.834017943866,5834.29776203475,5989.536255909117,False,False,False,3182,1594,1588,,,,,,,,,,,,,,,,,,,,
9,9,0.4972182788053845,0.5027817211946152,-0.005563442389230683,0.9889346765112863,1.0111891348857838,28154.62427805497,13998.993823946783,14155.630454108177,False,False,False,2125,1036,1089,,,,,,,,,,,,,,,,,,,,
10,10,0.519337338329539,0.4806626616704596,0.0386746766590794,1.0804611627719787,0.9255307219321502,60722.999667641205,31535.721022778267,29187.278644862858,False,False,False,1338,675,663,,,,,,,,,,,,,,,,,,,,
11,11,0.49491444786511324,0.5050855521348855,-0.01017110426977226,0.9798626109442623,1.0205512373171703,119848.77645303622,59314.891025563804,60533.88542747226,False,False,False,784,403,381,,,,,,,,,,,,,,,,,,,,
12,12,0.5220312830090466,0.4779687169909526,0.044062566018093975,1.092187133700903,0.9155940123662466,173946.9340069431,90805.74113513446,83141.1928718085,False,False,False,368,184,184,,,,,,,,,,,,,,,,,,,,
13,13,0.5433646574201283,0.4566353425798719,0.08672931484025641,1.1899312356118958,0.840384696251605,356031.3389693193,193454.84652989375,162576.4924394256,False,False,False,170,94,76,,,,,,,,,,,,,,,,,,,,
14,14,0.610273859022535,0.38972614097746516,0.2205477180450698,1.5659043488638407,0.6386086102421014,374337.30701732833,228448.27292956843,145889.03408775997,False,False,False,71,38,33,,,,,,,,,,,,,,,,,,,,
15,15,0.5807587618585278,0.4192412381414713,0.16151752371705655,1.385261536849467,0.7218853432358511,554982.5993082365,322311.0072272789,232671.5920809571,False,False,False,27,14,13,,,,,,,,,,,,,,,,,,,,
16,16,0.2954426386883868,0.7045573613116144,-0.40911472262322757,0.4193308521230783,2.3847517895165242,668771.0771691893,197583.49171734008,471187.5854518501,False,False,False,11,4,7,,,,,,,,,,,,,,,,,,,,
17,17,1.0,0.0,1.0,,0.0,218462.19229558544,218462.19229558544,0.0,False,False,True,2,2,0,,,,,,,,,,,,,,,,,,,,
18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
