,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000057096987133,0.49999429030128667,0.0,complete,False,True,0.3,20.0,190.0,133.0,57.0,cx,1.0,10.0,True,False,400.0,400.0,264.34340810775757,98522.0,19532.0,78990.0,130250193.0,264.3594114780426,2024-11-12 18:17:01.351083
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,95.0,95.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5228070175438596,0.47719298245614034,0.0456140350877193,1.0955882352941178,0.912751677852349,1139.9999999999998,595.9999999999999,543.9999999999999,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5109735122119023,0.4890264877880977,0.021947024423804577,1.0448790095666853,0.9570486064359769,14535.0,7427.0,7108.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5029239766081872,0.4970760233918128,0.0058479532163744664,1.0117647058823533,0.9883720930232555,186047.99999999997,93568.0,92479.99999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5006398348813201,0.49936016511867987,0.001279669762640299,1.0025626188311119,0.9974439313984201,2325599.9999999995,1164287.999999998,1161312.0000000016,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5002316248136692,0.49976837518633077,0.0004632496273383837,1.0009269286540305,0.9990739297470227,27907200.000000007,13960064.000000034,13947135.999999974,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000470507591119,0.49995294924088807,9.410151822383933e-05,1.000188220748306,0.9998118146720774,317444399.9999999,158737135.99999577,158707264.0000041,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.500008089605622,0.499991910394378,1.6179211243920013e-05,1.0000323589460303,0.9999676421010373,3386073599.9963775,1693064191.9982197,1693009407.9981577,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000048226054178,0.4999951773945822,9.645210835500527e-06,1.000019290607733,0.9999807097643872,33522128639.69849,16761225983.848438,16760902655.850052,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
