,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.9931460690308518,0.006853930969148686,0.0,complete,False,True,0.5,297.0,43956.0,21978.0,21978.0,pyr,1000.0,,679.2154972553253,17324926.0,3604200.0,13720726.0,130250193.0,679.6530284881592,2024-11-29 05:15:31.899211
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5013438695731902,0.498656130426811,0.0026877391463791464,1.00538996511299,0.9946389308626287,4321172.690996112,2166393.437997986,2154779.2529981313,False,False,False,440891,221038,219853,,,,,,,,,,,,,,,,,,,,,
4,4,0.500573329534023,0.4994266704659762,0.0011466590680468231,1.0022959508089084,0.99770930850608,953875112.6859986,477484441.1168717,476390671.5691261,False,False,False,582562,291615,290947,,,,,,,,,,,,,,,,,,,,,
5,5,0.499570459295263,0.5004295407047359,-0.0008590814094728428,0.998283311955839,1.0017196401298123,223530418718.85645,111669193945.84157,111861224773.01462,False,False,False,718209,358796,359413,,,,,,,,,,,,,,,,,,,,,
6,6,0.5004371290310374,0.49956287096896096,0.0008742580620764472,1.0017500461160789,0.9982530111948943,54334017669176.0,27190759811084.098,27143257858091.816,False,False,False,846432,423586,422846,,,,,,,,,,,,,,,,,,,,,
7,7,0.4994157682595708,0.5005842317404274,-0.0011684634808565926,0.9976658004652003,1.0023396607698805,1.3545839199106792e+16,6765005690342528.0,6780833508764240.0,False,False,False,967082,482976,484106,,,,,,,,,,,,,,,,,,,,,
8,8,0.4995387526573934,0.5004612473426088,-0.0009224946852154103,0.9981567110538253,1.0018466929348484,3.4353768064994504e+18,1.716103844826875e+18,1.719272961672583e+18,False,False,False,1078597,538801,539796,,,,,,,,,,,,,,,,,,,,,
9,9,0.5007185075354735,0.4992814924645246,0.0014370150709489828,1.0028781661099746,0.997130093956339,8.831672148283148e+20,4.4221816971309475e+20,4.409490451152184e+20,False,False,False,1181616,591657,589959,,,,,,,,,,,,,,,,,,,,,
