,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49959387169757136,0.5004061283024286,0.4999814488145896,0.5000185511854104,0.4999823743108039,0.5000176256891962,0.49998320145512926,0.5000167985448709,0.4999835979609344,0.5000164020390656,0.49998257952499103,0.5000174204750089,0.49926314172421754,0.5007368582757824,0.0,complete,False,False,0.5,155.0,11935.0,5937.0,5998.0,cx,100.0,11.0,False,False,24025.0,24025.0,93.27004408836365,3431734.0,108929.0,3322805.0,130250193.0,98.1473798751831,2024-12-07 21:05:24.559893
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.49606060606060604,0.503939393939394,-0.007878787878787877,0.9968914975382752,1.0284256514926502,164.99999999999997,81.85,83.14999999999998,False,False,False,0.03917772834826901,0.07897770528362111,0.03917772834826903,0.07774293659007081,0.07835545669653801,9.945115657637519,0.16236985266203444,0.16287615358641408,0.15987616026664123,0.1554571884069578,0.0,0.0,6.4643251774643895,0.07897770528362114,6.4643251774643895,0.07774293659007085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49963636363636305,0.5003636363636369,-0.000727272727273806,1.0005624386323604,1.003389041698328,990.0,494.6399999999999,495.3600000000001,False,False,False,0.01567676767676775,0.03137635452045951,0.015676767676767754,0.03133074935400529,0.0313535353535355,43.11111111104737,0.0644447644034848,0.06440853855314864,0.06170425671357179,0.061495844731502824,0.0,0.0,15.520000000000072,0.031376354520459476,15.520000000000074,0.03133074935400531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5008946608946606,0.4991053391053392,0.0017893217893221172,1.0039256110712138,0.9967641182075602,5543.999999999999,2776.9599999999996,2767.04,False,False,False,0.006502414925022747,0.012981601587464756,0.006502414925022738,0.013028141387304142,0.013004829850045483,7.268021843612797,0.02614540657234189,0.026043171211106053,0.025916739373014714,0.026000875131440043,9.094947017729282e-13,1.6405027088256284e-16,36.04938834432607,0.012981601587464735,36.04938834432606,0.013028141387304145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4998499278499271,0.5001500721500728,-0.00030014430014561807,0.999472167420965,1.0006732027033274,27720.000000000004,13855.839999999998,13864.160000000016,False,False,False,0.0030103043792731954,0.0060224163524876945,0.003010304379273196,0.0060188022493575435,0.006020608758546397,20.059047450261215,0.012008864195215484,0.012015206212498264,0.01207770968440713,0.012069584407555926,2.1827872842550278e-11,7.874413002363014e-16,83.44563739345304,0.006022416352487691,83.44563739345303,0.006018802249357547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4999542087542093,0.5000457912457907,-9.158249158120911e-05,0.9998289788645707,1.0001952840873167,118800.0000000188,59394.560000009544,59405.44000000939,False,False,False,0.0012305696710237755,0.002461364759964959,0.001230569671023768,0.0024609139654150156,0.002461139342047549,26.873470021998457,0.004927914826292377,0.004928757748038703,0.004916957938095072,0.004915997921927637,2.0372681319713593e-10,1.7148721649587852e-15,146.1916769176475,0.002461364759964953,146.19167691764753,0.0024609139654150265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000057720057629,0.4999942279942371,1.1544011525726793e-05,1.00002789830696,0.9999817078017155,415799.9999997251,207902.39999985934,207897.59999986694,False,False,False,0.0007748163816403016,0.0015496148745086312,0.0007748163816402984,0.0015496506524655897,0.001549632763280597,134.23693833180184,0.003103950281790742,0.0031038636892487775,0.0030946909940262383,0.003094747603763047,9.89530235528946e-10,2.379822596271285e-15,322.16865148582485,0.0015496148745086293,322.1686514858248,0.0015496506524655936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49999076479076376,0.5000092352092362,-1.847041847217129e-05,0.9999652540246206,1.0000391415937377,1108800.0000005362,554389.7600002672,554410.2400002689,False,False,False,0.0005240599817014228,0.0010481393229747585,0.0005240599817014228,0.0010481006045460785,0.0010481199634028487,56.745869888222245,0.0020934861361622064,0.002093558878907468,0.0020990332957416527,0.002098951139448877,2.3283064365386963e-10,2.0998434672957886e-16,581.0777077108204,0.001048139322974761,581.0777077108206,0.0010481006045460826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
