,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021630698519596,0.4978369301480403,0.499987219748637,0.5000127802513631,0.4999852184837385,0.5000147815162614,0.4999832072010001,0.5000167927989999,0.49998199738873295,0.5000180026112669,0.49998362662679485,0.5000163733732053,0.5038862043652786,0.49611379563472136,0.0,complete,False,False,0.5,345.0,59340.0,29677.0,29663.0,cx,10.0,12.0,False,False,119025.0,119025.0,20.254683017730713,19092551.0,29245.0,19063306.0,130250193.0,43.74331617355347,2024-12-07 20:41:51.418792
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5145454545454545,0.48545454545454547,0.0290909090909091,1.0752762094445423,0.955242008001734,219.99999999999994,113.19999999999997,106.79999999999998,False,False,False,0.040696416882907975,0.07909197627420278,0.040696416882907996,0.08383157035805018,0.08139283376581596,2.7978786606999226,0.18356165753174603,0.17071116790221635,0.1492431645303439,0.15623597295783184,2.842170943040401e-14,1.2918958832001826e-16,8.953211714239757,0.07909197627420282,8.953211714239757,0.08383157035805017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5068013468013466,0.4931986531986533,0.013602693602693245,1.0292637154743758,0.9746674773656563,1485.0,752.5999999999998,732.4000000000002,False,False,False,0.014097092641755708,0.027815815271069938,0.014097092641755708,0.028582990951675616,0.028194185283511412,2.072691343862156,0.05890724704128109,0.05723241396315173,0.05422218510652075,0.055631470594538726,0.0,0.0,20.93418257300722,0.027815815271069924,20.93418257300722,0.028582990951675605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5003367003367003,0.49966329966329964,0.0006734006734007296,1.001687100313775,0.9989843569308983,9503.999999999998,4755.2,4748.799999999998,False,False,False,0.006467802260032958,0.012926899537212575,0.006467802260032956,0.012944321234702075,0.012935604520065905,19.209372712296265,0.02622123899897788,0.026177075646441058,0.02554955301321232,0.025575528621595456,0.0,0.0,61.4699926793533,0.012926899537212587,61.4699926793533,0.012944321234702096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5004040404040399,0.49959595959596015,0.0008080808080796299,1.0016456746579996,0.9984131636523076,55440.00000000592,27742.400000002934,27697.600000002996,False,False,False,0.0018745694013336989,0.00374611164174478,0.001874569401333695,0.0037521708599279335,0.003749138802667402,4.639559268307675,0.0075173109826156236,0.00750496025970693,0.007479907852966939,0.007491796107339566,0.0,0.0,103.9261276099512,0.0037461116417447735,103.9261276099512,0.0037521708599279344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4999102132435482,0.5000897867564518,-0.00017957351290369392,0.9996445751737767,1.0003628819140564,285120.00000006385,142534.4000000324,142585.60000003153,False,False,False,0.00067675930108469,0.0013537617019138272,0.0006767593010846939,0.0013532755897178157,0.0013535186021693952,7.537406715963135,0.002702866081178783,0.0027038270884518338,0.0027112513364366715,0.0027102678292591845,5.820766091346741e-11,2.0415144820936577e-16,192.95761192531216,0.001353761701913842,192.95761192531216,0.0013532755897178222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4997261503928031,0.5002738496071969,-0.0005476992143938005,0.9989066757883556,1.0010974798635208,1247399.999999303,623358.3999996341,624041.5999996685,False,False,False,0.00042980669954803893,0.0008600844666827923,0.00042980669954804706,0.0008591428472336123,0.0008596133990960662,1.5694990544171141,0.0017163582274556369,0.0017182368173694056,0.0017221067925753805,0.001720218886986065,2.3283064365386963e-10,1.8665275264870911e-16,536.1408770159272,0.0008600844666827974,536.1408770159272,0.0008591428472336011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49991341991342775,0.5000865800865723,-0.00017316017314447183,0.9996541357086741,1.000346777151917,4435200.000002474,2217216.0000012713,2217984.0000012023,False,False,False,0.0002226154202019897,0.000445307950005705,0.00022261542020200552,0.00044515375750228605,0.00044523084040402563,2.5712081035663927,0.0008897970325051129,0.0008901048880014072,0.0008911280137293403,0.0008908190980196558,0.0,0.0,987.3439116804941,0.0004453079500057405,987.3439116804941,0.00044515375750228984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.499994655550189,0.5000053444498109,-1.068889962192922e-05,0.9999789386835924,1.000021694093237,11975040.000072997,5987456.000036233,5987584.000036763,False,False,False,0.00019879629123288712,0.00039759683233840513,0.00019879629123289728,0.0003975883326840157,0.0003975925824657794,37.196773898978634,0.000795431758336174,0.0007954485115289613,0.000794939780184508,0.0007949225350609162,1.862645149230957e-09,1.5554396053955585e-16,2380.5935393800783,0.00039759683233842085,2380.5935393800783,0.0003975883326840111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000211640211693,0.49997883597883075,4.23280423384733e-05,1.0000847055360118,0.9999153933372671,21772799.998934958,10886860.79946757,10885939.199467387,False,False,False,7.570774853209166e-05,0.00015140908821388696,7.570774853211147e-05,0.00015142190645709043,0.00015141549706418862,3.5771911172599227,0.00030291428365895884,0.0003028886273154302,0.0003027478154712341,0.00030277343212089006,0.0,0.0,1648.3696671591267,0.00015140908821390843,1648.3696671591267,0.00015142190645707224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,0.4999775533109171,0.5000224466890828,-4.4893378165909576e-05,0.9999102800653921,1.0000898535607772,19958400.004372977,9978752.002186995,9979648.002185978,False,False,False,8.858770126348063e-05,0.00017718335688640666,8.858770126346616e-05,0.00017716744888165103,0.00017717540252692345,3.9465820966323295,0.0003544165458370583,0.0003544483469195658,0.00035428516540897257,0.0003542533344854519,3.725290298461914e-09,1.8665275260770834e-16,1768.068777284284,0.0001771833568863907,1768.068777284284,0.00017716744888166393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
