,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010169632836277,0.4989830367163724,0.4999789451971938,0.5000210548028062,0.4999804377104102,0.5000195622895898,0.4999844046388753,0.5000155953611248,0.4999927732103261,0.5000072267896739,0.5000092903710432,0.4999907096289567,0.5020194680494697,0.4979805319505302,0.0,complete,False,False,0.5,165.0,13530.0,6729.0,6801.0,cx,100.0,11.0,False,False,27225.0,27225.0,92.5213828086853,3817467.0,108929.0,3708538.0,130250193.0,97.87055802345276,2024-12-07 20:39:13.211457
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.506121212121212,0.4938787878787878,0.0122424242424242,1.0399481430433677,0.9884299746815592,164.99999999999997,83.50999999999998,81.49,False,False,False,0.041037911652976,0.0810831687551317,0.041037911652976,0.0830930840930303,0.082075823305952,6.70421328984262,0.1844121736372001,0.1773282397500371,0.1566996024786082,0.1585338430566029,0.0,0.0,6.771255422741047,0.0810831687551317,6.771255422741047,0.0830930840930304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5012929292929289,0.4987070707070711,0.0025858585858576,1.0076501676665257,0.997126444589101,990.0,496.2799999999999,493.72000000000014,False,False,False,0.0171729530155403,0.0342573214423005,0.0171729530155403,0.0344349499420418,0.0343459060310806,13.282205847962024,0.0717529210055973,0.071208166591943,0.0668204001528863,0.0670129656228523,0.0,0.0,17.0012234853849,0.0342573214423005,17.0012234853849,0.0344349499420418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5016161616161617,0.4983838383838384,0.0032323232323234,1.006879764152142,0.9939297753754972,5543.999999999999,2780.96,2763.04,False,False,False,0.0069212342397377,0.0137978693059612,0.0069212342397377,0.0138873569058377,0.0138424684794754,4.282513685837489,0.0283961058933113,0.028202082219045,0.027087806610157,0.0272532398980838,9.094947017729282e-13,1.6405027088256284e-16,38.37132262510598,0.0137978693059612,38.37132262510598,0.0138873569058377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5001587301587295,0.4998412698412706,0.000317460317459,1.0007103090351022,0.9994395212339656,27720.000000000004,13864.399999999998,13855.600000000017,False,False,False,0.0030557237875151,0.0061095080486655,0.0030557237875151,0.0061133883332312,0.0061114475750302,19.251059861423727,0.0122994172558047,0.0122906870697314,0.0121522902284188,0.0121591051486686,2.182787284255028e-11,7.874413002363014e-16,84.70466338991871,0.0061095080486655,84.7046633899187,0.0061133883332312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5000417508417521,0.4999582491582479,8.350168350367706e-05,1.000178997083982,0.9998449870312374,118800.0000000188,59404.9600000096,59395.04000000936,False,False,False,0.0012236184991728,0.0024470326669984,0.0012236184991728,0.0024474413638199,0.0024472369983457,29.30763663271543,0.0048948352004776,0.0048939591960524,0.0048942974380431,0.0048950562352424,2.0372681319713595e-10,1.7148721649587852e-15,145.3658777017622,0.0024470326669984,145.36587770176217,0.0024474413638199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000203944203838,0.4999796055796162,4.078884076746866e-05,1.0000861259107037,0.9999229838407726,415799.9999997251,207908.4799998586,207891.51999986745,False,False,False,0.0007542790359046,0.001508496541984,0.0007542790359046,0.0015086196066542,0.0015085580718092,36.9845782185714,0.0030126334253118,0.0030123739818592,0.0030216916758596,0.0030219244128714,9.89530235528946e-10,2.379822596271285e-15,313.6292231289464,0.001508496541984,313.6292231289464,0.0015086196066542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999359307359341,0.5000640692640661,-0.0001281385281319,0.9997457453595228,1.0002583069735254,1108800.0000005362,554328.9600002717,554471.0400002641,False,False,False,0.0004991630458095,0.0009984540320492,0.0004991630458095,0.0009981981839731,0.0009983260916191,7.790990782968492,0.0019931770481621,0.0019936839515584,0.0020001710293931,0.0019996545046899,2.3283064365386963e-10,2.0998434672957886e-16,553.4719851939448,0.0009984540320492,553.471985193945,0.0009981981839731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
