,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002736928366539,0.4997263071633461,0.49998813241621043,0.5000118675837895,0.4999897856722961,0.500010214327704,0.49999267358149113,0.5000073264185089,0.49999740947662724,0.5000025905233727,0.500005051611209,0.49999494838879094,0.500515665879815,0.499484334120185,0.0,complete,False,False,0.5,390.0,75855.0,37972.0,37883.0,cx,100.0,11.0,False,False,152100.0,152100.0,93.8230049610138,23511426.0,108980.0,23402446.0,130250193.0,123.77540159225464,2024-12-07 21:02:39.328164
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5018787878787879,0.4981212121212122,0.0037575757575757595,1.021241817787481,1.0051402469502764,164.99999999999997,82.80999999999999,82.18999999999998,False,False,False,0.04009808909800185,0.07989596306207349,0.040098089098001846,0.08049865800182873,0.08019617819600368,21.342531294097743,0.1716757441458829,0.16810489068868936,0.1591352708701102,0.1583214594709016,0.0,0.0,6.616184701170304,0.07989596306207347,6.616184701170304,0.08049865800182875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49915151515151474,0.5008484848484853,-0.0016969696969707244,0.9990813161364142,1.0056512965901458,990.0,494.15999999999985,495.84000000000015,False,False,False,0.01711262559932183,0.03428342913900078,0.01711262559932183,0.03416727037618707,0.03422525119864366,20.16845159918852,0.07244974287214559,0.07251636248420577,0.06579157736089361,0.06542185903202492,0.0,0.0,16.941499343328616,0.03428342913900077,16.94149934332862,0.0341672703761871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5014646464646464,0.4985353535353535,0.0029292929292930123,1.0064324479862599,0.9946714999220078,5543.999999999999,2780.12,2763.879999999999,False,False,False,0.008162501278668306,0.016277321514516316,0.008162501278668306,0.016372963764323015,0.016325002557336623,5.573018114400965,0.03402908329906902,0.03381159199224626,0.03153826976862867,0.031707221701940375,9.094947017729282e-13,1.6405027088256284e-16,45.25290708893707,0.016277321514516305,45.252907088937064,0.01637296376432301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4999076479076471,0.5000923520923529,-0.00018470418470557505,0.9997410766342955,1.0004757137496236,27720.000000000004,13857.439999999997,13862.560000000016,False,False,False,0.0036781266106692776,0.007357612203101911,0.003678126610669277,0.007354894741501728,0.007356253221338553,39.827214705853464,0.015016399936010972,0.015020289039803012,0.014442332900217911,0.014435465750678092,2.1827872842550278e-11,7.874413002363014e-16,101.9576696477524,0.007357612203101902,101.95766964775238,0.007354894741501733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000437710437721,0.4999562289562278,8.754208754405638e-05,1.000200052301575,0.9998494652260039,118800.0000000188,59405.20000000957,59394.80000000934,False,False,False,0.0017585011173919178,0.003516694376016904,0.0017585011173919135,0.0035173101474566763,0.003517002234783822,40.174987065665505,0.007094691784150097,0.007093272758609037,0.006976844215684478,0.006977894631475796,2.0372681319713593e-10,1.7148721649587852e-15,208.90993274619254,0.0035166943760168955,208.90993274619262,0.003517310147456676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000873496873397,0.49991265031266024,0.0001746993746790672,1.000354049161596,0.9996552456116254,415799.9999997251,207936.31999985885,207863.6799998672,False,False,False,0.0007571573151332165,0.0015140501266560729,0.000757157315133217,0.001514579226310173,0.0015143146302664281,8.668117061370776,0.0030301357031189895,0.003029063265809308,0.0030272118894309934,0.00302825589393955,9.89530235528946e-10,2.379822596271285e-15,314.82601163218413,0.0015140501266560735,314.8260116321842,0.0015145792263101727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999633477633503,0.5000366522366497,-7.330447329920918e-05,0.9998550112552327,1.0001482301404412,1108800.0000005362,554359.3600002709,554440.6400002651,False,False,False,0.0004486013691758878,0.0008972685121474668,0.00044860136917587864,0.0008971369741983862,0.0008972027383517648,12.239399561465016,0.001793992989140877,0.0017942531356508098,0.0017948338346484814,0.0017945678256076603,2.3283064365386963e-10,2.0998434672957886e-16,497.4091981424601,0.000897268512147458,497.4091981424601,0.0008971369741983962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
